JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Maple Avenue/Cedar Lane,02/09/2024,20:38:58,W,N,Heavy Rain,40,34,Car,False
Maple Avenue/Cedar Lane,02/09/2024,20:42:18,W,N,Heavy Rain,40,21,Scooter,False
Mill Road/Factory Street,02/09/2024,20:43:46,N,W,Heavy Rain,40,38,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,20:47:22,S,S,Heavy Rain,40,18,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,20:50:27,E,E,Heavy Rain,40,8,Car,False
Maple Avenue/Cedar Lane,02/09/2024,20:52:17,S,N,Heavy Rain,40,44,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,21:00:02,W,S,Heavy Rain,40,41,Van,False
Maple Avenue/Cedar Lane,02/09/2024,21:01:45,S,W,Heavy Rain,40,29,Motorcycle,False
Mill Road/Factory Street,02/09/2024,21:02:02,N,S,Heavy Rain,40,35,Buss,False
Mill Road/Factory Street,02/09/2024,21:03:32,E,W,Heavy Rain,40,19,Scooter,False
Mill Road/Factory Street,02/09/2024,21:20:14,E,N,Heavy Rain,40,46,Van,False
Maple Avenue/Cedar Lane,02/09/2024,21:27:40,N,W,Heavy Rain,40,52,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,21:30:12,E,E,Heavy Rain,40,29,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,21:39:02,S,S,Heavy Rain,40,35,Scooter,True
Mill Road/Factory Street,02/09/2024,21:51:08,E,N,Heavy Rain,40,28,Car,False
Maple Avenue/Cedar Lane,02/09/2024,21:51:16,W,S,Heavy Rain,40,17,Car,False
Maple Avenue/Cedar Lane,02/09/2024,21:55:38,N,S,Heavy Rain,40,16,Van,False
Maple Avenue/Cedar Lane,02/09/2024,22:07:03,S,E,Heavy Rain,40,23,Bicycle,False
Mill Road/Factory Street,02/09/2024,22:09:14,S,S,Heavy Rain,40,50,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,22:15:53,E,W,Heavy Rain,40,13,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,22:24:13,N,W,Heavy Rain,40,5,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,22:41:43,S,S,Heavy Rain,40,31,Bus,True
Maple Avenue/Cedar Lane,02/09/2024,22:43:26,N,N,Heavy Rain,40,11,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,22:50:50,W,S,Heavy Rain,40,29,Motorbike,True
Mill Road/Factory Street,02/09/2024,22:58:50,S,N,Heavy Rain,40,13,Van,False
Mill Road/Factory Street,02/09/2024,23:00:08,N,S,Heavy Rain,40,8,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,23:05:32,E,N,Heavy Rain,40,45,Van,False
Maple Avenue/Cedar Lane,02/09/2024,23:07:07,S,N,Heavy Rain,40,5,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,23:13:40,N,S,Heavy Rain,40,38,Van,False
Maple Avenue/Cedar Lane,02/09/2024,23:14:22,S,W,Heavy Rain,40,52,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,23:14:30,N,N,Heavy Rain,40,37,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,23:16:15,S,W,Heavy Rain,40,16,Buss,True
Mill Road/Factory Street,02/09/2024,23:17:04,N,E,Heavy Rain,40,26,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,23:18:07,W,N,Heavy Rain,40,27,Bicycle,False
Mill Road/Factory Street,02/09/2024,23:21:41,E,E,Heavy Rain,40,48,Buss,True
Maple Avenue/Cedar Lane,02/09/2024,23:24:40,W,E,Heavy Rain,40,30,Bicycle,False
Mill Road/Factory Street,02/09/2024,23:26:58,E,W,Heavy Rain,40,51,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,23:32:49,E,W,Heavy Rain,40,42,Motorcycle,False
Mill Road/Factory Street,02/09/2024,23:34:52,E,N,Heavy Rain,40,44,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,23:37:29,N,S,Heavy Rain,40,24,Van,False
Maple Avenue/Cedar Lane,02/09/2024,23:41:22,W,W,Heavy Rain,40,13,Car,True
Maple Avenue/Cedar Lane,02/09/2024,23:51:09,W,S,Heavy Rain,40,44,Bicycle,False
Mill Road/Factory Street,02/09/2024,23:55:48,S,S,Heavy Rain,40,17,Buss,False
