JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Hanley Highway/Westway,25/06/2024,20:24:08,S,S,Light Rain,20,11,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,02:09:47,S,N,Clear,30,23,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,11:41:32,N,N,Light Rain,30,28,Bicycle,False
Hanley Highway/Westway,25/06/2024,04:25:59,NW,NW,Sunny,20,14,Van,False
Hanley Highway/Westway,25/06/2024,01:56:14,SE,S,Sunny,20,12,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,07:03:36,E,E,Overcast,30,31,Car,False
Hanley Highway/Westway,25/06/2024,09:04:07,NE,NE,Overcast,20,36,Motorcycle,True
Hanley Highway/Westway,25/06/2024,14:11:06,NW,SE,Clear,20,13,Van,False
Elm Avenue/Rabbit Road,25/06/2024,03:09:26,E,W,Cloudy,30,23,Car,False
Elm Avenue/Rabbit Road,25/06/2024,23:21:31,E,W,Clear,30,30,Car,False
Hanley Highway/Westway,25/06/2024,09:10:52,SE,SE,Overcast,20,19,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,09:19:31,E,E,Light Rain,30,48,Motorcycle,True
Hanley Highway/Westway,25/06/2024,18:02:24,W,NE,Clear,20,20,Scooter,True
Elm Avenue/Rabbit Road,25/06/2024,17:19:20,W,E,Clear,30,25,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,21:43:31,S,W,Overcast,30,29,Car,False
Elm Avenue/Rabbit Road,25/06/2024,19:26:49,W,W,Overcast,30,20,Car,False
Hanley Highway/Westway,25/06/2024,06:47:38,E,E,Light Rain,20,6,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,17:59:11,N,W,Overcast,30,43,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,03:24:29,W,W,Cloudy,30,17,Scooter,True
Hanley Highway/Westway,25/06/2024,01:33:30,W,NW,Heavy Rain,20,39,Car,False
Hanley Highway/Westway,25/06/2024,14:13:39,W,N,Sunny,20,9,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,16:20:11,W,N,Overcast,30,28,Car,True
Elm Avenue/Rabbit Road,25/06/2024,17:44:27,N,E,Overcast,30,15,Bicycle,False
Hanley Highway/Westway,25/06/2024,10:53:32,E,E,Sunny,20,8,Car,False
Elm Avenue/Rabbit Road,25/06/2024,18:53:34,W,W,Rain,30,42,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,09:49:24,E,W,Clear,30,15,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,19:18:14,N,S,Rain,30,50,Car,False
Hanley Highway/Westway,25/06/2024,19:15:37,SW,NE,Overcast,20,19,Car,False
Hanley Highway/Westway,25/06/2024,12:48:28,S,S,Light Rain,20,9,Scooter,False
Hanley Highway/Westway,25/06/2024,09:20:56,NE,NE,Cloudy,20,16,Van,False
Hanley Highway/Westway,25/06/2024,06:32:41,W,W,Rain,20,16,Bicycle,False
Hanley Highway/Westway,25/06/2024,21:47:23,N,NE,Overcast,20,7,Car,False
Hanley Highway/Westway,25/06/2024,02:10:39,NW,NW,Sunny,20,11,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,17:37:39,N,N,Clear,30,24,Car,False
Elm Avenue/Rabbit Road,25/06/2024,20:07:21,W,W,Rain,30,18,Van,True
Hanley Highway/Westway,25/06/2024,17:55:58,NW,SW,Overcast,20,20,Van,True
Elm Avenue/Rabbit Road,25/06/2024,12:17:53,N,S,Overcast,30,17,Buss,False
Hanley Highway/Westway,25/06/2024,20:53:10,E,E,Heavy Rain,20,20,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,19:30:06,W,W,Sunny,30,22,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,09:14:01,W,N,Light Rain,30,29,Scooter,True
Elm Avenue/Rabbit Road,25/06/2024,21:17:24,S,W,Sunny,30,15,Car,False
Elm Avenue/Rabbit Road,25/06/2024,18:46:28,W,W,Overcast,30,18,Car,False
Elm Avenue/Rabbit Road,25/06/2024,04:43:59,N,N,Overcast,30,26,Car,False
Hanley Highway/Westway,25/06/2024,17:17:50,SE,SW,Light Rain,20,17,Truck,False
Hanley Highway/Westway,25/06/2024,19:24:14,W,W,Rain,20,16,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,11:34:35,W,W,Overcast,30,24,Van,False
Elm Avenue/Rabbit Road,25/06/2024,18:32:56,N,N,Cloudy,30,17,Bicycle,True
Hanley Highway/Westway,25/06/2024,19:25:32,SE,SE,Overcast,20,17,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,03:48:17,W,W,Sunny,30,26,Bicycle,False
Hanley Highway/Westway,25/06/2024,09:17:09,NW,SW,Light Rain,20,14,Buss,False
Hanley Highway/Westway,25/06/2024,22:02:36,W,W,Clear,20,5,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,18:19:15,N,N,Clear,30,29,Car,True
Elm Avenue/Rabbit Road,25/06/2024,01:49:27,E,S,Rain,30,24,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,18:34:14,E,E,Clear,30,17,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,01:35:12,N,S,Sunny,30,23,Car,False
Hanley Highway/Westway,25/06/2024,13:05:20,N,SE,Overcast,20,14,Scooter,False
Hanley Highway/Westway,25/06/2024,19:02:06,NW,NW,Clear,20,6,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,19:21:24,N,E,Clear,30,32,Buss,False
Hanley Highway/Westway,25/06/2024,11:02:28,N,NE,Overcast,20,6,Scooter,False
Hanley Highway/Westway,25/06/2024,00:48:41,E,SE,Overcast,20,6,Truck,True
Hanley Highway/Westway,25/06/2024,09:44:37,W,W,Overcast,20,5,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,12:03:47,S,S,Overcast,30,20,Motorcycle,True
Hanley Highway/Westway,25/06/2024,10:15:43,NE,NE,Overcast,20,18,Van,False
Elm Avenue/Rabbit Road,25/06/2024,11:56:35,N,N,Light Rain,30,27,Truck,False
Hanley Highway/Westway,25/06/2024,21:58:58,SE,SW,Overcast,20,10,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,00:51:50,N,N,Rain,30,22,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,08:14:02,S,E,Clear,30,18,Car,True
Elm Avenue/Rabbit Road,25/06/2024,12:41:26,S,S,Clear,30,20,Car,False
Hanley Highway/Westway,25/06/2024,09:06:34,SW,SW,Clear,20,19,Car,False
Hanley Highway/Westway,25/06/2024,11:58:53,SW,SW,Clear,20,26,Car,True
Elm Avenue/Rabbit Road,25/06/2024,16:55:42,N,E,Overcast,30,41,Van,True
Hanley Highway/Westway,25/06/2024,02:42:51,NW,E,Rain,20,40,Bicycle,False
Hanley Highway/Westway,25/06/2024,00:59:52,NW,SE,Clear,20,34,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,03:29:25,S,N,Overcast,30,26,Motorcycle,False
Hanley Highway/Westway,25/06/2024,15:17:17,W,W,Clear,20,37,Car,False
Hanley Highway/Westway,25/06/2024,04:56:41,NW,W,Sunny,20,8,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,07:20:27,W,N,Overcast,30,16,Scooter,True
Hanley Highway/Westway,25/06/2024,22:16:27,N,N,Overcast,20,9,Car,True
Elm Avenue/Rabbit Road,25/06/2024,12:51:45,S,S,Light Rain,30,19,Car,False
Elm Avenue/Rabbit Road,25/06/2024,15:26:54,N,N,Light Rain,30,17,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,06:24:40,N,E,Sunny,30,36,Car,False
Hanley Highway/Westway,25/06/2024,03:08:31,SW,NE,Sunny,20,39,Car,False
Elm Avenue/Rabbit Road,25/06/2024,21:57:46,W,N,Light Rain,30,16,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:53:47,E,E,Clear,30,20,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,17:11:18,N,W,Clear,30,33,Car,False
Elm Avenue/Rabbit Road,25/06/2024,23:23:02,W,W,Overcast,30,26,Car,False
Elm Avenue/Rabbit Road,25/06/2024,20:35:56,W,W,Overcast,30,15,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,12:32:21,N,N,Overcast,30,35,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,02:40:17,S,S,Sunny,30,24,Car,False
Elm Avenue/Rabbit Road,25/06/2024,22:20:23,N,N,Cloudy,30,16,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,02:00:30,W,W,Overcast,30,27,Van,False
Elm Avenue/Rabbit Road,25/06/2024,12:47:39,S,S,Clear,30,19,Car,False
Hanley Highway/Westway,25/06/2024,12:32:35,W,SE,Clear,20,20,Buss,False
Hanley Highway/Westway,25/06/2024,19:09:52,NE,SW,Overcast,20,14,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,14:27:58,N,N,Light Rain,30,20,Car,True
Elm Avenue/Rabbit Road,25/06/2024,11:40:54,N,W,Rain,30,24,Buss,False
Hanley Highway/Westway,25/06/2024,09:16:04,W,NW,Rain,20,17,Car,False
Hanley Highway/Westway,25/06/2024,07:00:55,SW,SW,Cloudy,20,18,Car,False
Hanley Highway/Westway,25/06/2024,13:29:17,SE,SE,Overcast,20,26,Car,False
Hanley Highway/Westway,25/06/2024,01:33:34,SW,N,Rain,20,14,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,14:34:05,N,S,Sunny,30,21,Car,True
Elm Avenue/Rabbit Road,25/06/2024,07:17:59,N,E,Overcast,30,15,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,09:58:31,S,W,Overcast,30,15,Car,False
Elm Avenue/Rabbit Road,25/06/2024,08:08:00,N,S,Rain,30,30,Bicycle,False
Hanley Highway/Westway,25/06/2024,04:16:56,E,NE,Clear,20,16,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,15:02:11,N,W,Overcast,30,27,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,18:45:40,E,E,Overcast,30,24,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:45:44,W,N,Rain,30,18,Car,False
Hanley Highway/Westway,25/06/2024,10:28:48,E,E,Cloudy,20,10,Car,True
Elm Avenue/Rabbit Road,25/06/2024,06:01:49,S,S,Light Rain,30,39,Motorcycle,False
Hanley Highway/Westway,25/06/2024,09:00:25,S,S,Heavy Rain,20,24,Buss,False
Hanley Highway/Westway,25/06/2024,01:49:22,W,W,Clear,20,16,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,14:19:03,S,E,Clear,30,15,Car,False
Hanley Highway/Westway,25/06/2024,21:38:41,NE,NE,Clear,20,12,Van,True
Elm Avenue/Rabbit Road,25/06/2024,20:53:45,N,E,Light Rain,30,27,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:42:13,S,S,Overcast,30,22,Car,True
Elm Avenue/Rabbit Road,25/06/2024,20:12:51,S,S,Cloudy,30,20,Car,False
Elm Avenue/Rabbit Road,25/06/2024,08:29:15,S,E,Overcast,30,15,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,00:37:06,S,S,Overcast,30,33,Motorcycle,False
Hanley Highway/Westway,25/06/2024,01:52:12,S,NE,Overcast,20,17,Car,False
Hanley Highway/Westway,25/06/2024,02:03:30,E,E,Light Rain,20,5,Car,False
Hanley Highway/Westway,25/06/2024,20:01:30,N,N,Overcast,20,9,Buss,False
Hanley Highway/Westway,25/06/2024,08:54:42,S,S,Sunny,20,17,Car,False
Hanley Highway/Westway,25/06/2024,10:10:20,SW,E,Clear,20,16,Van,False
Hanley Highway/Westway,25/06/2024,10:46:12,SW,SW,Clear,20,17,Truck,False
Hanley Highway/Westway,25/06/2024,01:29:24,SE,W,Rain,20,9,Car,True
Elm Avenue/Rabbit Road,25/06/2024,22:45:13,S,S,Rain,30,17,Scooter,False
Hanley Highway/Westway,25/06/2024,20:36:30,SE,N,Clear,20,16,Car,False
Elm Avenue/Rabbit Road,25/06/2024,23:22:42,E,S,Rain,30,29,Car,False
Elm Avenue/Rabbit Road,25/06/2024,02:20:52,W,W,Sunny,30,22,Car,False
Elm Avenue/Rabbit Road,25/06/2024,03:08:48,N,N,Overcast,30,20,Car,False
Hanley Highway/Westway,25/06/2024,13:57:34,N,S,Clear,20,26,Van,False
Hanley Highway/Westway,25/06/2024,09:16:01,W,NW,Overcast,20,12,Van,False
Hanley Highway/Westway,25/06/2024,18:12:08,NW,SW,Sunny,20,20,Van,False
Elm Avenue/Rabbit Road,25/06/2024,04:39:26,S,S,Heavy Rain,30,25,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,09:09:05,S,S,Clear,30,18,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:24:19,S,W,Overcast,30,47,Van,False
Elm Avenue/Rabbit Road,25/06/2024,22:02:30,S,S,Light Rain,30,27,Car,True
Elm Avenue/Rabbit Road,25/06/2024,06:10:39,N,S,Sunny,30,26,Car,False
Elm Avenue/Rabbit Road,25/06/2024,06:46:41,S,S,Cloudy,30,26,Car,False
Hanley Highway/Westway,25/06/2024,02:44:52,SW,SW,Clear,20,16,Van,False
Elm Avenue/Rabbit Road,25/06/2024,16:57:28,S,S,Overcast,30,17,Motorcycle,True
Hanley Highway/Westway,25/06/2024,23:32:49,NW,SE,Overcast,20,15,Car,False
Hanley Highway/Westway,25/06/2024,21:41:44,SW,N,Overcast,20,5,Scooter,False
Hanley Highway/Westway,25/06/2024,04:04:35,E,SW,Sunny,20,7,Car,False
Hanley Highway/Westway,25/06/2024,01:11:14,E,W,Light Rain,20,15,Van,False
Hanley Highway/Westway,25/06/2024,18:26:53,S,NW,Clear,20,26,Car,False
Hanley Highway/Westway,25/06/2024,08:44:38,NW,NW,Clear,20,10,Car,False
Hanley Highway/Westway,25/06/2024,03:16:50,SW,S,Light Rain,20,18,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,11:50:39,S,W,Overcast,30,25,Scooter,True
Hanley Highway/Westway,25/06/2024,20:09:00,NE,NE,Sunny,20,11,Car,False
Hanley Highway/Westway,25/06/2024,17:15:37,S,SE,Overcast,20,34,Car,True
Elm Avenue/Rabbit Road,25/06/2024,04:51:03,E,E,Clear,30,21,Buss,False
Hanley Highway/Westway,25/06/2024,08:59:32,SE,W,Overcast,20,21,Bicycle,True
Elm Avenue/Rabbit Road,25/06/2024,17:41:10,N,N,Light Rain,30,16,Bicycle,True
Elm Avenue/Rabbit Road,25/06/2024,11:52:27,W,E,Clear,30,16,Truck,False
Hanley Highway/Westway,25/06/2024,02:14:52,NW,NW,Clear,20,6,Scooter,False
Hanley Highway/Westway,25/06/2024,06:52:43,NE,NE,Cloudy,20,32,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,02:05:46,S,S,Rain,30,29,Car,True
Elm Avenue/Rabbit Road,25/06/2024,01:35:01,W,W,Rain,30,18,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,02:46:49,N,S,Rain,30,35,Car,False
Elm Avenue/Rabbit Road,25/06/2024,02:00:05,W,S,Rain,30,29,Car,True
Hanley Highway/Westway,25/06/2024,04:27:12,NE,NE,Clear,20,9,Car,False
Elm Avenue/Rabbit Road,25/06/2024,11:47:36,S,S,Rain,30,30,Truck,False
Hanley Highway/Westway,25/06/2024,11:15:33,S,E,Overcast,20,6,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,01:16:23,S,W,Overcast,30,19,Car,False
Hanley Highway/Westway,25/06/2024,17:06:22,SW,SE,Sunny,20,12,Buss,False
Hanley Highway/Westway,25/06/2024,20:51:01,NE,SW,Light Rain,20,7,Car,False
Elm Avenue/Rabbit Road,25/06/2024,23:14:22,N,N,Light Rain,30,21,Truck,False
Hanley Highway/Westway,25/06/2024,15:23:55,SE,SW,Sunny,20,18,Car,False
Hanley Highway/Westway,25/06/2024,11:18:23,NE,NE,Clear,20,10,Buss,False
Hanley Highway/Westway,25/06/2024,11:13:00,E,E,Clear,20,9,Car,True
Elm Avenue/Rabbit Road,25/06/2024,20:07:15,N,S,Heavy Rain,30,22,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,10:45:45,N,N,Cloudy,30,21,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,19:58:12,W,W,Sunny,30,36,Motorcycle,True
Hanley Highway/Westway,25/06/2024,20:53:07,W,S,Heavy Rain,20,20,Buss,False
Hanley Highway/Westway,25/06/2024,03:16:05,S,S,Clear,20,7,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,21:24:38,N,N,Overcast,30,19,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,14:53:10,E,S,Heavy Rain,30,49,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,15:43:42,W,S,Heavy Rain,30,16,Car,False
Hanley Highway/Westway,25/06/2024,16:25:58,NE,S,Sunny,20,27,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,15:26:43,W,W,Rain,30,19,Bicycle,False
Hanley Highway/Westway,25/06/2024,13:07:06,S,E,Clear,20,22,Car,False
Elm Avenue/Rabbit Road,25/06/2024,00:12:59,E,S,Rain,30,46,Car,False
Hanley Highway/Westway,25/06/2024,21:13:12,SW,NW,Clear,20,18,Scooter,False
Hanley Highway/Westway,25/06/2024,17:45:58,NW,NW,Light Rain,20,15,Car,False
Hanley Highway/Westway,25/06/2024,00:36:12,N,N,Overcast,20,8,Buss,False
Hanley Highway/Westway,25/06/2024,00:11:59,SW,SW,Overcast,20,38,Buss,True
Hanley Highway/Westway,25/06/2024,14:03:00,NE,NE,Clear,20,19,Buss,False
Hanley Highway/Westway,25/06/2024,10:53:32,SW,E,Rain,20,10,Car,False
Elm Avenue/Rabbit Road,25/06/2024,18:24:45,N,N,Cloudy,30,28,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,20:26:56,N,N,Sunny,30,34,Car,False
Elm Avenue/Rabbit Road,25/06/2024,18:49:35,E,E,Cloudy,30,15,Car,False
Hanley Highway/Westway,25/06/2024,04:09:31,NW,NW,Sunny,20,7,Bicycle,False
Hanley Highway/Westway,25/06/2024,06:13:41,NW,NW,Clear,20,7,Car,False
Elm Avenue/Rabbit Road,25/06/2024,10:35:32,W,W,Rain,30,45,Scooter,True
Elm Avenue/Rabbit Road,25/06/2024,23:49:07,E,E,Overcast,30,19,Bicycle,True
Hanley Highway/Westway,25/06/2024,07:20:56,SE,SE,Overcast,20,20,Car,False
Hanley Highway/Westway,25/06/2024,17:36:09,W,W,Light Rain,20,12,Car,False
Elm Avenue/Rabbit Road,25/06/2024,01:29:01,E,E,Overcast,30,21,Car,True
Hanley Highway/Westway,25/06/2024,15:25:31,W,SE,Light Rain,20,33,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,23:36:00,W,W,Clear,30,20,Van,True
Elm Avenue/Rabbit Road,25/06/2024,03:12:13,W,S,Light Rain,30,20,Car,True
Elm Avenue/Rabbit Road,25/06/2024,03:09:12,W,E,Rain,30,20,Car,False
Elm Avenue/Rabbit Road,25/06/2024,08:13:45,N,N,Light Rain,30,49,Car,False
Elm Avenue/Rabbit Road,25/06/2024,11:01:15,N,N,Clear,30,16,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,05:54:26,N,S,Rain,30,30,Car,False
Hanley Highway/Westway,25/06/2024,12:23:38,NE,NE,Rain,20,10,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,09:02:02,N,N,Sunny,30,40,Car,False
Hanley Highway/Westway,25/06/2024,10:02:10,NW,N,Clear,20,16,Car,False
Elm Avenue/Rabbit Road,25/06/2024,21:52:40,E,N,Clear,30,19,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,21:07:46,E,E,Clear,30,38,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,22:17:17,W,W,Light Rain,30,27,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,16:01:49,S,S,Clear,30,23,Bicycle,True
Hanley Highway/Westway,25/06/2024,16:38:53,SE,NE,Clear,20,14,Buss,False
Hanley Highway/Westway,25/06/2024,02:29:20,SW,SE,Overcast,20,17,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,20:31:04,S,N,Sunny,30,21,Truck,False
Hanley Highway/Westway,25/06/2024,14:26:36,NE,NE,Clear,20,10,Car,False
Hanley Highway/Westway,25/06/2024,03:37:57,W,NW,Overcast,20,16,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,04:30:27,W,W,Sunny,30,21,Van,False
Elm Avenue/Rabbit Road,25/06/2024,15:03:30,E,E,Light Rain,30,20,Truck,False
Hanley Highway/Westway,25/06/2024,08:51:39,N,NW,Light Rain,20,17,Car,True
Hanley Highway/Westway,25/06/2024,21:17:07,SE,SE,Rain,20,12,Scooter,True
Hanley Highway/Westway,25/06/2024,23:24:20,S,E,Light Rain,20,5,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,13:50:54,E,E,Overcast,30,21,Buss,False
Hanley Highway/Westway,25/06/2024,22:37:35,NW,NW,Rain,20,29,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,23:46:43,W,W,Overcast,30,27,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,20:44:57,N,N,Heavy Rain,30,25,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,02:14:10,E,E,Overcast,30,19,Car,False
Elm Avenue/Rabbit Road,25/06/2024,02:20:47,S,S,Cloudy,30,24,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,01:44:13,S,S,Clear,30,18,Car,False
Hanley Highway/Westway,25/06/2024,14:10:22,E,NW,Overcast,20,5,Truck,False
Hanley Highway/Westway,25/06/2024,21:11:45,NE,NE,Overcast,20,17,Van,True
Elm Avenue/Rabbit Road,25/06/2024,02:21:17,E,N,Overcast,30,26,Car,False
Hanley Highway/Westway,25/06/2024,20:34:12,W,W,Clear,20,20,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,11:31:17,N,E,Overcast,30,46,Van,False
Hanley Highway/Westway,25/06/2024,02:22:19,NW,NW,Clear,20,11,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:42:52,E,N,Light Rain,30,35,Car,False
Elm Avenue/Rabbit Road,25/06/2024,23:16:14,W,S,Light Rain,30,45,Buss,False
Hanley Highway/Westway,25/06/2024,18:36:21,E,SW,Heavy Rain,20,7,Truck,True
Elm Avenue/Rabbit Road,25/06/2024,13:07:53,W,W,Sunny,30,18,Car,False
Hanley Highway/Westway,25/06/2024,06:07:00,SW,E,Overcast,20,18,Car,False
Hanley Highway/Westway,25/06/2024,17:55:27,W,SE,Cloudy,20,14,Car,False
Elm Avenue/Rabbit Road,25/06/2024,14:38:09,N,N,Overcast,30,19,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,23:48:50,S,S,Overcast,30,21,Car,False
Elm Avenue/Rabbit Road,25/06/2024,13:49:18,S,S,Clear,30,46,Motorcycle,True
Hanley Highway/Westway,25/06/2024,06:38:01,N,S,Light Rain,20,17,Buss,False
Hanley Highway/Westway,25/06/2024,20:56:14,SW,E,Light Rain,20,8,Car,False
Elm Avenue/Rabbit Road,25/06/2024,11:13:50,W,W,Overcast,30,15,Car,False
Hanley Highway/Westway,25/06/2024,21:33:18,W,W,Overcast,20,8,Car,False
Hanley Highway/Westway,25/06/2024,23:39:04,N,W,Clear,20,11,Car,False
Elm Avenue/Rabbit Road,25/06/2024,07:34:00,N,S,Clear,30,29,Car,False
Elm Avenue/Rabbit Road,25/06/2024,11:58:27,E,S,Overcast,30,17,Car,False
Elm Avenue/Rabbit Road,25/06/2024,12:49:17,S,E,Overcast,30,23,Buss,False
Hanley Highway/Westway,25/06/2024,15:39:56,N,N,Cloudy,20,20,Car,False
Elm Avenue/Rabbit Road,25/06/2024,12:11:31,S,S,Cloudy,30,26,Truck,False
Hanley Highway/Westway,25/06/2024,12:32:00,NE,NE,Light Rain,20,10,Car,False
Hanley Highway/Westway,25/06/2024,06:04:44,SE,W,Clear,20,6,Car,False
Elm Avenue/Rabbit Road,25/06/2024,02:16:24,E,E,Overcast,30,15,Motorcycle,True
Elm Avenue/Rabbit Road,25/06/2024,06:03:49,E,N,Heavy Rain,30,16,Motorcycle,False
Hanley Highway/Westway,25/06/2024,16:10:01,NE,N,Heavy Rain,20,9,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:33:40,N,W,Overcast,30,30,Car,True
Elm Avenue/Rabbit Road,25/06/2024,08:36:27,N,W,Clear,30,25,Buss,True
Hanley Highway/Westway,25/06/2024,04:29:27,N,W,Clear,20,5,Bicycle,False
Hanley Highway/Westway,25/06/2024,21:22:44,N,N,Clear,20,10,Car,False
Elm Avenue/Rabbit Road,25/06/2024,20:53:00,W,E,Overcast,30,43,Car,True
Hanley Highway/Westway,25/06/2024,16:14:08,S,SE,Overcast,20,8,Car,False
Elm Avenue/Rabbit Road,25/06/2024,14:59:41,S,N,Cloudy,30,22,Car,False
Hanley Highway/Westway,25/06/2024,04:33:20,NE,NW,Rain,20,5,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,18:45:33,S,S,Clear,30,33,Car,False
Hanley Highway/Westway,25/06/2024,12:30:42,NW,NW,Clear,20,38,Bicycle,False
Elm Avenue/Rabbit Road,25/06/2024,14:20:50,S,S,Overcast,30,22,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,06:06:01,S,W,Sunny,30,30,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,23:49:34,S,N,Overcast,30,22,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,16:19:37,E,E,Overcast,30,28,Truck,False
Elm Avenue/Rabbit Road,25/06/2024,01:24:47,S,S,Sunny,30,25,Car,False
Hanley Highway/Westway,25/06/2024,18:29:26,NE,NE,Clear,20,33,Buss,True
Elm Avenue/Rabbit Road,25/06/2024,18:48:57,W,W,Overcast,30,29,Motorcycle,False
Hanley Highway/Westway,25/06/2024,23:34:38,S,SW,Clear,20,18,Motorcycle,False
Elm Avenue/Rabbit Road,25/06/2024,20:46:41,W,W,Clear,30,22,Car,False
Hanley Highway/Westway,25/06/2024,23:15:04,SW,W,Overcast,20,6,Car,True
Elm Avenue/Rabbit Road,25/06/2024,22:35:42,S,S,Sunny,30,29,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,16:57:14,W,W,Clear,30,26,Car,False
Hanley Highway/Westway,25/06/2024,04:26:35,E,SE,Overcast,20,13,Scooter,False
Elm Avenue/Rabbit Road,25/06/2024,18:27:14,N,S,Overcast,30,26,Scooter,False
Hanley Highway/Westway,25/06/2024,19:11:59,NW,NW,Overcast,20,5,Van,False
Hanley Highway/Westway,25/06/2024,21:36:11,NE,S,Rain,20,16,Car,False
Hanley Highway/Westway,25/06/2024,07:11:16,NE,N,Heavy Rain,20,20,Car,False
Elm Avenue/Rabbit Road,25/06/2024,17:34:14,N,S,Clear,30,21,Car,False
Hanley Highway/Westway,25/06/2024,00:23:43,S,S,Rain,20,9,Car,False
Hanley Highway/Westway,25/06/2024,21:36:03,E,S,Overcast,20,18,Car,False
Elm Avenue/Rabbit Road,25/06/2024,21:18:29,E,E,Overcast,30,18,Buss,False
Hanley Highway/Westway,25/06/2024,06:33:42,W,W,Clear,20,11,Car,False
Hanley Highway/Westway,25/06/2024,22:03:58,S,S,Overcast,20,10,Car,False
Hanley Highway/Westway,25/06/2024,06:09:18,NW,E,Sunny,20,8,Scooter,True
Hanley Highway/Westway,25/06/2024,17:04:09,NW,NW,Sunny,20,7,Buss,False
Elm Avenue/Rabbit Road,25/06/2024,15:40:42,E,N,Light Rain,30,24,Motorcycle,False
Hanley Highway/Westway,25/06/2024,13:31:12,W,E,Sunny,20,7,Car,False
