JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Park Lane/Garden Way,08/07/2024,22:12:17,NW,SW,Heavy Rain,20,21,Motorbike,False
River Road/Bridge Street,08/07/2024,22:13:26,W,N,Heavy Rain,50,50,Buss,False
River Road/Bridge Street,08/07/2024,22:13:44,W,E,Heavy Rain,50,35,Motorcycle,False
River Road/Bridge Street,08/07/2024,22:14:22,E,N,Heavy Rain,50,21,Truck,False
Park Lane/Garden Way,08/07/2024,22:15:22,SE,N,Heavy Rain,20,26,Bicycle,True
Park Lane/Garden Way,08/07/2024,22:18:18,NE,S,Heavy Rain,20,9,Motorbike,False
River Road/Bridge Street,08/07/2024,22:20:46,E,W,Heavy Rain,50,13,Motorcycle,False
Park Lane/Garden Way,08/07/2024,22:32:25,E,N,Heavy Rain,20,10,Truck,False
River Road/Bridge Street,08/07/2024,22:36:19,W,N,Heavy Rain,50,28,Motorcycle,False
River Road/Bridge Street,08/07/2024,22:40:11,E,S,Heavy Rain,50,12,Truck,False
River Road/Bridge Street,08/07/2024,22:46:05,E,N,Heavy Rain,50,11,Motorbike,True
River Road/Bridge Street,08/07/2024,22:49:19,N,E,Heavy Rain,50,28,Truck,True
River Road/Bridge Street,08/07/2024,22:56:36,W,E,Heavy Rain,50,7,Bus,False
Park Lane/Garden Way,08/07/2024,22:57:51,S,S,Heavy Rain,20,29,Truck,False
Park Lane/Garden Way,08/07/2024,23:03:48,W,SE,Heavy Rain,20,16,Buss,True
Park Lane/Garden Way,08/07/2024,23:04:15,NW,NW,Heavy Rain,20,10,Bus,False
Park Lane/Garden Way,08/07/2024,23:16:10,NW,E,Heavy Rain,20,28,Bicycle,False
River Road/Bridge Street,08/07/2024,23:17:18,N,W,Heavy Rain,50,62,Motorbike,False
Park Lane/Garden Way,08/07/2024,23:19:06,W,W,Heavy Rain,20,18,Scooter,False
Park Lane/Garden Way,08/07/2024,23:20:17,S,NW,Heavy Rain,20,8,Van,False
Park Lane/Garden Way,08/07/2024,23:20:20,SW,NE,Heavy Rain,20,12,Bus,False
River Road/Bridge Street,08/07/2024,23:29:41,E,S,Heavy Rain,50,5,Motorcycle,False
River Road/Bridge Street,08/07/2024,23:30:13,S,E,Heavy Rain,50,64,Van,False
River Road/Bridge Street,08/07/2024,23:30:33,W,W,Heavy Rain,50,57,Bus,True
River Road/Bridge Street,08/07/2024,23:36:20,E,S,Heavy Rain,50,24,Buss,False
River Road/Bridge Street,08/07/2024,23:43:10,N,S,Heavy Rain,50,59,Scooter,True
Park Lane/Garden Way,08/07/2024,23:44:48,W,SE,Heavy Rain,20,25,Bus,False
River Road/Bridge Street,08/07/2024,23:55:59,E,N,Heavy Rain,50,5,Bicycle,False
River Road/Bridge Street,08/07/2024,23:58:11,W,W,Heavy Rain,50,8,Motorcycle,False
