JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Elm Avenue/Rabbit Road,29/06/2024,13:26:30,S,W,Sunny,30,24,Bicycle,True
Hanley Highway/Westway,29/06/2024,06:09:52,S,NE,Cloudy,20,19,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,14:01:11,W,S,Sunny,30,26,Car,False
Elm Avenue/Rabbit Road,29/06/2024,06:06:40,N,N,Sunny,30,23,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,10:52:45,W,N,Overcast,30,25,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,21:03:44,S,S,Light Rain,30,23,Car,False
Hanley Highway/Westway,29/06/2024,21:07:23,NE,NE,Overcast,20,8,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,17:52:47,N,W,Cloudy,30,44,Car,False
Hanley Highway/Westway,29/06/2024,01:24:17,W,W,Clear,20,24,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,01:42:43,E,E,Overcast,30,17,Car,False
Elm Avenue/Rabbit Road,29/06/2024,03:58:17,S,S,Overcast,30,18,Scooter,False
Hanley Highway/Westway,29/06/2024,22:26:07,NW,NW,Sunny,20,8,Car,False
Elm Avenue/Rabbit Road,29/06/2024,21:22:07,E,E,Rain,30,22,Car,True
Elm Avenue/Rabbit Road,29/06/2024,11:27:34,N,N,Clear,30,29,Motorcycle,True
Hanley Highway/Westway,29/06/2024,17:29:53,N,NW,Heavy Rain,20,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,13:31:53,W,W,Light Rain,30,22,Car,False
Elm Avenue/Rabbit Road,29/06/2024,22:38:31,E,E,Clear,30,26,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,09:47:35,W,E,Cloudy,30,23,Van,False
Elm Avenue/Rabbit Road,29/06/2024,01:32:25,W,E,Sunny,30,26,Van,False
Elm Avenue/Rabbit Road,29/06/2024,20:37:40,W,N,Clear,30,29,Car,False
Hanley Highway/Westway,29/06/2024,03:48:17,SW,SW,Light Rain,20,17,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,01:51:10,N,N,Clear,30,24,Van,False
Hanley Highway/Westway,29/06/2024,14:31:48,SE,SE,Cloudy,20,11,Car,False
Elm Avenue/Rabbit Road,29/06/2024,00:17:26,E,E,Rain,30,16,Buss,True
Elm Avenue/Rabbit Road,29/06/2024,11:49:41,S,E,Overcast,30,20,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,11:19:52,S,S,Overcast,30,36,Car,False
Hanley Highway/Westway,29/06/2024,02:33:57,W,N,Overcast,20,7,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,12:21:50,W,W,Clear,30,26,Buss,False
Hanley Highway/Westway,29/06/2024,16:37:57,NE,NE,Clear,20,11,Car,False
Hanley Highway/Westway,29/06/2024,12:27:56,N,NE,Clear,20,33,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,08:39:17,N,W,Clear,30,29,Car,False
Elm Avenue/Rabbit Road,29/06/2024,00:53:26,S,S,Rain,30,49,Car,True
Hanley Highway/Westway,29/06/2024,17:40:36,SW,E,Overcast,20,19,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,07:17:57,N,N,Overcast,30,29,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,23:30:44,E,N,Overcast,30,21,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,07:56:57,W,E,Clear,30,27,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,18:54:22,S,S,Clear,30,31,Car,True
Elm Avenue/Rabbit Road,29/06/2024,02:37:58,E,W,Light Rain,30,20,Bicycle,False
Hanley Highway/Westway,29/06/2024,08:08:52,SW,SE,Light Rain,20,14,Buss,True
Elm Avenue/Rabbit Road,29/06/2024,19:09:40,N,N,Overcast,30,23,Car,False
Hanley Highway/Westway,29/06/2024,08:15:50,S,S,Light Rain,20,20,Van,False
Hanley Highway/Westway,29/06/2024,22:46:04,S,S,Clear,20,6,Motorcycle,True
Hanley Highway/Westway,29/06/2024,05:12:52,W,SW,Overcast,20,37,Van,False
Elm Avenue/Rabbit Road,29/06/2024,04:10:11,S,S,Clear,30,36,Truck,False
Hanley Highway/Westway,29/06/2024,22:58:21,NW,NW,Overcast,20,18,Truck,False
Hanley Highway/Westway,29/06/2024,20:23:21,SW,W,Overcast,20,11,Van,False
Hanley Highway/Westway,29/06/2024,20:34:39,NE,NE,Light Rain,20,12,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,13:48:04,N,S,Overcast,30,15,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:03:16,N,N,Overcast,30,30,Truck,True
Hanley Highway/Westway,29/06/2024,09:06:05,NW,S,Overcast,20,6,Car,False
Hanley Highway/Westway,29/06/2024,14:41:08,NW,SE,Overcast,20,5,Car,False
Hanley Highway/Westway,29/06/2024,02:29:27,W,W,Overcast,20,15,Motorcycle,False
Hanley Highway/Westway,29/06/2024,14:42:14,E,E,Overcast,20,15,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,09:41:27,W,S,Overcast,30,39,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,05:51:59,W,W,Rain,30,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,21:24:37,N,E,Rain,30,15,Car,False
Elm Avenue/Rabbit Road,29/06/2024,00:27:39,S,S,Rain,30,24,Car,False
Elm Avenue/Rabbit Road,29/06/2024,00:54:28,W,W,Light Rain,30,23,Car,False
Hanley Highway/Westway,29/06/2024,04:45:05,SE,SE,Light Rain,20,11,Car,False
Hanley Highway/Westway,29/06/2024,13:39:33,SW,NW,Overcast,20,13,Car,True
Hanley Highway/Westway,29/06/2024,10:11:19,W,NW,Light Rain,20,35,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,03:06:53,E,E,Overcast,30,19,Buss,False
Hanley Highway/Westway,29/06/2024,16:50:51,E,NE,Light Rain,20,19,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,22:56:06,W,W,Clear,30,15,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:26:59,E,E,Light Rain,30,29,Car,True
Elm Avenue/Rabbit Road,29/06/2024,14:25:29,W,W,Clear,30,16,Car,True
Elm Avenue/Rabbit Road,29/06/2024,18:05:09,S,W,Clear,30,23,Truck,False
Hanley Highway/Westway,29/06/2024,10:26:18,SE,SW,Clear,20,10,Motorcycle,False
Hanley Highway/Westway,29/06/2024,02:22:03,N,N,Overcast,20,8,Car,False
Hanley Highway/Westway,29/06/2024,10:33:34,SE,SE,Light Rain,20,17,Car,False
Elm Avenue/Rabbit Road,29/06/2024,20:27:10,E,E,Sunny,30,26,Truck,True
Hanley Highway/Westway,29/06/2024,17:16:10,N,N,Light Rain,20,10,Scooter,False
Hanley Highway/Westway,29/06/2024,23:32:19,NE,NW,Overcast,20,7,Van,False
Elm Avenue/Rabbit Road,29/06/2024,13:16:42,S,E,Rain,30,17,Bicycle,False
Hanley Highway/Westway,29/06/2024,15:50:18,NW,NW,Clear,20,20,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,01:34:02,E,E,Clear,30,15,Van,True
Elm Avenue/Rabbit Road,29/06/2024,16:04:33,E,N,Heavy Rain,30,38,Van,False
Hanley Highway/Westway,29/06/2024,16:16:58,SE,SE,Heavy Rain,20,10,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,04:04:51,E,S,Overcast,30,49,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,20:19:19,E,N,Clear,30,27,Car,False
Elm Avenue/Rabbit Road,29/06/2024,03:22:21,E,N,Clear,30,28,Car,False
Elm Avenue/Rabbit Road,29/06/2024,12:00:12,S,S,Clear,30,27,Car,False
Elm Avenue/Rabbit Road,29/06/2024,06:35:47,E,E,Clear,30,16,Car,False
Hanley Highway/Westway,29/06/2024,17:19:38,W,S,Cloudy,20,10,Scooter,False
Hanley Highway/Westway,29/06/2024,13:49:09,NW,NW,Sunny,20,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,15:54:59,E,E,Overcast,30,23,Car,False
Elm Avenue/Rabbit Road,29/06/2024,19:37:30,S,W,Clear,30,23,Car,False
Hanley Highway/Westway,29/06/2024,17:20:15,N,SE,Overcast,20,11,Car,False
Hanley Highway/Westway,29/06/2024,19:44:08,N,N,Overcast,20,6,Van,True
Elm Avenue/Rabbit Road,29/06/2024,22:26:46,W,N,Overcast,30,29,Car,False
Elm Avenue/Rabbit Road,29/06/2024,01:21:29,W,W,Sunny,30,23,Bicycle,True
Hanley Highway/Westway,29/06/2024,09:41:42,SW,S,Light Rain,20,7,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,01:12:40,S,E,Overcast,30,30,Buss,False
Hanley Highway/Westway,29/06/2024,13:03:49,SW,SE,Overcast,20,10,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,05:11:21,S,W,Sunny,30,35,Car,False
Hanley Highway/Westway,29/06/2024,16:53:04,E,W,Clear,20,37,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,13:07:00,E,S,Overcast,30,21,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,22:24:29,N,E,Rain,30,21,Van,True
Elm Avenue/Rabbit Road,29/06/2024,01:09:27,S,E,Light Rain,30,17,Van,False
Hanley Highway/Westway,29/06/2024,01:21:15,E,E,Overcast,20,33,Car,False
Elm Avenue/Rabbit Road,29/06/2024,16:09:41,S,S,Clear,30,29,Car,False
Elm Avenue/Rabbit Road,29/06/2024,02:36:14,E,E,Cloudy,30,26,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,17:34:04,E,E,Clear,30,36,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,11:49:25,N,N,Clear,30,18,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,02:19:42,E,E,Overcast,30,43,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,09:37:37,E,S,Rain,30,20,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,20:03:19,S,W,Rain,30,20,Buss,True
Hanley Highway/Westway,29/06/2024,01:36:56,NW,NW,Overcast,20,11,Car,False
Hanley Highway/Westway,29/06/2024,18:46:42,W,NE,Clear,20,17,Van,False
Elm Avenue/Rabbit Road,29/06/2024,05:19:53,S,S,Overcast,30,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:10:06,S,N,Clear,30,26,Car,False
Elm Avenue/Rabbit Road,29/06/2024,00:15:19,W,W,Rain,30,35,Buss,False
Hanley Highway/Westway,29/06/2024,08:33:16,NE,SW,Light Rain,20,11,Bicycle,True
Hanley Highway/Westway,29/06/2024,00:33:40,NW,NE,Rain,20,13,Car,False
Elm Avenue/Rabbit Road,29/06/2024,06:23:21,E,E,Overcast,30,25,Van,True
Hanley Highway/Westway,29/06/2024,05:00:00,E,NE,Clear,20,11,Van,False
Elm Avenue/Rabbit Road,29/06/2024,00:03:17,S,W,Light Rain,30,20,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,07:20:17,N,W,Sunny,30,21,Motorcycle,True
Elm Avenue/Rabbit Road,29/06/2024,16:09:16,S,S,Overcast,30,24,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,17:04:01,W,E,Overcast,30,15,Car,False
Hanley Highway/Westway,29/06/2024,03:26:41,S,E,Clear,20,17,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,00:19:50,N,N,Rain,30,34,Buss,False
Hanley Highway/Westway,29/06/2024,04:29:35,W,W,Cloudy,20,19,Car,True
Elm Avenue/Rabbit Road,29/06/2024,07:02:00,W,W,Light Rain,30,24,Car,False
Elm Avenue/Rabbit Road,29/06/2024,05:09:16,N,N,Overcast,30,24,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,21:01:08,S,W,Overcast,30,22,Car,False
Elm Avenue/Rabbit Road,29/06/2024,17:26:26,E,E,Rain,30,18,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,15:20:51,N,N,Overcast,30,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,03:29:04,N,N,Clear,30,27,Car,False
Hanley Highway/Westway,29/06/2024,20:59:04,S,S,Light Rain,20,30,Scooter,False
Hanley Highway/Westway,29/06/2024,16:46:23,SE,SE,Clear,20,37,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,12:06:06,S,N,Overcast,30,23,Car,False
Hanley Highway/Westway,29/06/2024,04:03:27,E,S,Overcast,20,14,Motorcycle,False
Hanley Highway/Westway,29/06/2024,18:13:42,E,NE,Rain,20,5,Van,False
Elm Avenue/Rabbit Road,29/06/2024,13:46:35,W,E,Overcast,30,30,Car,True
Hanley Highway/Westway,29/06/2024,22:55:03,NE,W,Sunny,20,20,Car,False
Elm Avenue/Rabbit Road,29/06/2024,12:05:14,E,E,Clear,30,28,Car,False
Elm Avenue/Rabbit Road,29/06/2024,19:56:06,S,S,Overcast,30,23,Motorcycle,False
Hanley Highway/Westway,29/06/2024,20:14:03,S,S,Clear,20,10,Van,False
Elm Avenue/Rabbit Road,29/06/2024,04:04:42,N,N,Rain,30,15,Scooter,False
Hanley Highway/Westway,29/06/2024,17:51:37,SE,SW,Cloudy,20,31,Bicycle,False
Hanley Highway/Westway,29/06/2024,06:15:32,W,W,Overcast,20,38,Motorcycle,False
Hanley Highway/Westway,29/06/2024,07:40:00,NW,S,Overcast,20,38,Buss,False
Hanley Highway/Westway,29/06/2024,19:59:24,NW,S,Overcast,20,18,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,20:54:32,S,S,Light Rain,30,15,Car,False
Elm Avenue/Rabbit Road,29/06/2024,22:33:15,W,N,Heavy Rain,30,15,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,10:09:34,W,S,Overcast,30,25,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:04:04,W,N,Light Rain,30,19,Buss,False
Hanley Highway/Westway,29/06/2024,09:49:38,S,W,Clear,20,35,Van,True
Hanley Highway/Westway,29/06/2024,11:51:30,W,W,Light Rain,20,10,Car,False
Hanley Highway/Westway,29/06/2024,08:39:21,S,S,Overcast,20,19,Buss,False
Hanley Highway/Westway,29/06/2024,17:36:26,E,E,Sunny,20,18,Car,False
Elm Avenue/Rabbit Road,29/06/2024,08:16:55,S,S,Clear,30,16,Car,False
Elm Avenue/Rabbit Road,29/06/2024,08:45:46,S,S,Overcast,30,19,Car,False
Hanley Highway/Westway,29/06/2024,17:42:35,NE,W,Clear,20,16,Car,False
Hanley Highway/Westway,29/06/2024,18:39:35,S,NE,Rain,20,15,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,23:30:24,N,N,Rain,30,27,Car,False
Hanley Highway/Westway,29/06/2024,04:23:14,N,N,Overcast,20,7,Car,False
Elm Avenue/Rabbit Road,29/06/2024,15:49:20,E,N,Clear,30,23,Van,False
Elm Avenue/Rabbit Road,29/06/2024,04:23:14,W,E,Clear,30,48,Van,False
Elm Avenue/Rabbit Road,29/06/2024,12:24:10,W,S,Overcast,30,48,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,08:42:51,E,E,Overcast,30,19,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,06:59:36,N,N,Sunny,30,35,Car,True
Elm Avenue/Rabbit Road,29/06/2024,22:13:02,E,N,Overcast,30,23,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,14:41:39,N,N,Light Rain,30,22,Car,False
Hanley Highway/Westway,29/06/2024,18:15:44,NW,NW,Light Rain,20,13,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,20:50:13,S,S,Clear,30,23,Buss,False
Hanley Highway/Westway,29/06/2024,03:07:18,NE,NE,Light Rain,20,9,Bicycle,False
Hanley Highway/Westway,29/06/2024,20:49:24,W,W,Overcast,20,15,Car,False
Elm Avenue/Rabbit Road,29/06/2024,01:05:19,S,W,Overcast,30,17,Car,True
Hanley Highway/Westway,29/06/2024,03:43:26,E,E,Rain,20,8,Truck,False
Hanley Highway/Westway,29/06/2024,02:20:59,E,SE,Clear,20,19,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:33:16,S,S,Overcast,30,21,Scooter,True
Hanley Highway/Westway,29/06/2024,22:25:15,NW,SE,Clear,20,13,Car,False
Hanley Highway/Westway,29/06/2024,07:48:52,NW,NW,Light Rain,20,17,Buss,False
Hanley Highway/Westway,29/06/2024,18:59:12,N,N,Light Rain,20,37,Car,True
Hanley Highway/Westway,29/06/2024,19:08:36,W,W,Clear,20,10,Truck,False
Hanley Highway/Westway,29/06/2024,07:37:42,SW,SW,Overcast,20,9,Motorcycle,False
Hanley Highway/Westway,29/06/2024,14:38:11,NE,SE,Sunny,20,20,Bicycle,False
Hanley Highway/Westway,29/06/2024,05:20:19,W,SW,Sunny,20,10,Truck,False
Hanley Highway/Westway,29/06/2024,09:42:28,S,W,Clear,20,12,Car,False
Hanley Highway/Westway,29/06/2024,23:36:05,SW,SW,Clear,20,18,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,12:45:21,E,E,Heavy Rain,30,27,Car,False
Hanley Highway/Westway,29/06/2024,01:02:02,NE,E,Overcast,20,19,Motorcycle,True
Elm Avenue/Rabbit Road,29/06/2024,20:21:02,S,S,Clear,30,21,Bicycle,True
Elm Avenue/Rabbit Road,29/06/2024,14:09:45,W,W,Sunny,30,16,Motorcycle,False
Hanley Highway/Westway,29/06/2024,22:35:47,SE,SE,Clear,20,8,Buss,False
Hanley Highway/Westway,29/06/2024,21:55:25,NE,NE,Light Rain,20,11,Car,False
Elm Avenue/Rabbit Road,29/06/2024,07:50:32,S,S,Clear,30,36,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,06:21:49,S,S,Clear,30,17,Truck,False
Hanley Highway/Westway,29/06/2024,20:45:41,SW,SW,Rain,20,5,Truck,False
Hanley Highway/Westway,29/06/2024,00:39:31,N,SE,Clear,20,20,Car,False
Elm Avenue/Rabbit Road,29/06/2024,23:46:32,E,E,Clear,30,15,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,23:07:34,W,S,Light Rain,30,16,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,06:52:19,E,E,Sunny,30,19,Car,False
Hanley Highway/Westway,29/06/2024,00:53:05,SW,SW,Light Rain,20,13,Buss,False
Hanley Highway/Westway,29/06/2024,17:54:39,NW,NW,Overcast,20,18,Car,False
Hanley Highway/Westway,29/06/2024,18:04:11,SW,SW,Light Rain,20,7,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,06:12:36,W,W,Clear,30,17,Van,False
Hanley Highway/Westway,29/06/2024,08:19:06,S,S,Light Rain,20,6,Car,True
Elm Avenue/Rabbit Road,29/06/2024,11:39:34,W,S,Clear,30,16,Buss,False
Hanley Highway/Westway,29/06/2024,06:26:34,NE,NE,Light Rain,20,6,Buss,False
Hanley Highway/Westway,29/06/2024,09:50:59,NW,NE,Rain,20,18,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,08:56:16,N,N,Overcast,30,24,Van,False
Hanley Highway/Westway,29/06/2024,03:33:35,SW,SW,Overcast,20,16,Car,False
Elm Avenue/Rabbit Road,29/06/2024,02:44:22,S,S,Sunny,30,30,Van,False
Elm Avenue/Rabbit Road,29/06/2024,19:51:07,S,S,Overcast,30,16,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,16:06:40,N,N,Overcast,30,26,Buss,False
Hanley Highway/Westway,29/06/2024,10:08:36,W,W,Light Rain,20,16,Buss,True
Hanley Highway/Westway,29/06/2024,15:19:23,S,NW,Clear,20,5,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,20:39:24,N,N,Rain,30,17,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,16:33:25,S,N,Sunny,30,25,Car,True
Hanley Highway/Westway,29/06/2024,00:28:41,SE,NE,Light Rain,20,11,Buss,True
Hanley Highway/Westway,29/06/2024,12:13:40,SE,SE,Overcast,20,20,Car,False
Hanley Highway/Westway,29/06/2024,11:02:22,N,NW,Rain,20,8,Van,False
Hanley Highway/Westway,29/06/2024,13:00:24,NE,NE,Overcast,20,19,Car,False
Hanley Highway/Westway,29/06/2024,12:51:57,SW,NW,Rain,20,16,Car,True
Elm Avenue/Rabbit Road,29/06/2024,13:43:05,S,E,Sunny,30,26,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,20:30:37,E,N,Clear,30,19,Car,False
Hanley Highway/Westway,29/06/2024,20:27:42,W,NW,Overcast,20,13,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,16:06:40,W,S,Overcast,30,17,Buss,False
Hanley Highway/Westway,29/06/2024,23:34:13,W,SW,Sunny,20,35,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,14:07:30,N,S,Sunny,30,23,Car,False
Hanley Highway/Westway,29/06/2024,01:11:52,E,E,Light Rain,20,15,Buss,True
Hanley Highway/Westway,29/06/2024,14:10:10,W,S,Overcast,20,7,Car,False
Elm Avenue/Rabbit Road,29/06/2024,12:57:17,E,E,Light Rain,30,36,Van,False
Elm Avenue/Rabbit Road,29/06/2024,17:13:27,E,S,Cloudy,30,31,Car,False
Elm Avenue/Rabbit Road,29/06/2024,04:09:05,E,S,Overcast,30,19,Motorcycle,True
Elm Avenue/Rabbit Road,29/06/2024,07:36:39,N,E,Clear,30,15,Motorcycle,False
Hanley Highway/Westway,29/06/2024,15:26:52,NW,NW,Cloudy,20,5,Buss,True
Hanley Highway/Westway,29/06/2024,12:28:37,SW,SW,Overcast,20,12,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,11:18:58,N,S,Overcast,30,21,Car,False
Elm Avenue/Rabbit Road,29/06/2024,07:14:43,N,S,Rain,30,15,Car,True
Elm Avenue/Rabbit Road,29/06/2024,07:36:11,W,W,Overcast,30,16,Motorcycle,True
Hanley Highway/Westway,29/06/2024,00:25:57,NE,NE,Light Rain,20,15,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,12:31:39,N,W,Light Rain,30,27,Car,False
Elm Avenue/Rabbit Road,29/06/2024,05:12:06,S,S,Overcast,30,19,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,18:44:40,E,E,Clear,30,15,Truck,False
Hanley Highway/Westway,29/06/2024,11:45:16,S,SW,Sunny,20,5,Truck,False
Hanley Highway/Westway,29/06/2024,10:19:08,W,W,Cloudy,20,28,Scooter,False
Hanley Highway/Westway,29/06/2024,18:57:13,NW,NW,Heavy Rain,20,12,Car,False
Elm Avenue/Rabbit Road,29/06/2024,17:57:58,E,E,Light Rain,30,34,Car,False
Elm Avenue/Rabbit Road,29/06/2024,22:01:41,S,W,Overcast,30,19,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,08:56:02,W,W,Clear,30,50,Car,False
Elm Avenue/Rabbit Road,29/06/2024,05:59:18,E,N,Overcast,30,29,Car,False
Hanley Highway/Westway,29/06/2024,02:29:45,W,SE,Clear,20,10,Scooter,False
Elm Avenue/Rabbit Road,29/06/2024,14:40:08,S,S,Clear,30,24,Truck,False
Hanley Highway/Westway,29/06/2024,10:26:54,N,E,Overcast,20,12,Car,True
Hanley Highway/Westway,29/06/2024,04:18:06,S,SE,Overcast,20,11,Car,False
Elm Avenue/Rabbit Road,29/06/2024,05:31:00,S,W,Cloudy,30,15,Bicycle,True
Elm Avenue/Rabbit Road,29/06/2024,20:39:46,W,W,Overcast,30,34,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,21:10:12,N,N,Sunny,30,26,Car,False
Elm Avenue/Rabbit Road,29/06/2024,21:33:28,S,S,Rain,30,25,Bicycle,False
Hanley Highway/Westway,29/06/2024,20:41:57,W,W,Heavy Rain,20,17,Motorcycle,False
Hanley Highway/Westway,29/06/2024,12:20:58,NW,NW,Clear,20,23,Car,False
Elm Avenue/Rabbit Road,29/06/2024,01:44:09,W,N,Light Rain,30,22,Car,False
Hanley Highway/Westway,29/06/2024,21:57:55,W,W,Light Rain,20,17,Car,False
Elm Avenue/Rabbit Road,29/06/2024,16:47:52,W,S,Rain,30,22,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,21:25:42,S,W,Light Rain,30,17,Truck,True
Hanley Highway/Westway,29/06/2024,13:44:31,S,SE,Rain,20,7,Car,True
Hanley Highway/Westway,29/06/2024,08:58:42,S,S,Overcast,20,6,Van,False
Elm Avenue/Rabbit Road,29/06/2024,02:39:57,E,N,Overcast,30,23,Motorcycle,False
Hanley Highway/Westway,29/06/2024,01:11:45,W,W,Sunny,20,10,Van,True
Hanley Highway/Westway,29/06/2024,16:53:38,SW,SW,Overcast,20,7,Motorcycle,False
Hanley Highway/Westway,29/06/2024,03:45:35,NE,NE,Rain,20,20,Car,False
Elm Avenue/Rabbit Road,29/06/2024,12:56:42,N,N,Rain,30,15,Car,True
Elm Avenue/Rabbit Road,29/06/2024,07:02:54,W,E,Rain,30,20,Car,False
Elm Avenue/Rabbit Road,29/06/2024,02:22:13,E,E,Clear,30,29,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,01:10:54,E,S,Light Rain,30,20,Car,True
Elm Avenue/Rabbit Road,29/06/2024,03:38:10,S,S,Overcast,30,28,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,05:52:07,N,W,Overcast,30,25,Van,False
Elm Avenue/Rabbit Road,29/06/2024,11:36:44,W,W,Light Rain,30,21,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,06:13:42,N,N,Light Rain,30,20,Car,False
Hanley Highway/Westway,29/06/2024,03:06:00,E,E,Light Rain,20,14,Buss,False
Hanley Highway/Westway,29/06/2024,20:48:27,W,W,Overcast,20,37,Motorcycle,False
Hanley Highway/Westway,29/06/2024,15:12:17,NE,NE,Sunny,20,8,Car,False
Hanley Highway/Westway,29/06/2024,22:36:11,E,SW,Cloudy,20,8,Car,False
Elm Avenue/Rabbit Road,29/06/2024,03:14:25,W,N,Clear,30,23,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,08:19:29,N,N,Light Rain,30,18,Truck,False
Hanley Highway/Westway,29/06/2024,19:48:56,E,S,Clear,20,10,Bicycle,False
Elm Avenue/Rabbit Road,29/06/2024,00:25:51,E,S,Clear,30,30,Truck,False
Elm Avenue/Rabbit Road,29/06/2024,10:56:26,N,W,Light Rain,30,16,Car,False
Elm Avenue/Rabbit Road,29/06/2024,13:52:08,E,W,Light Rain,30,30,Van,False
Hanley Highway/Westway,29/06/2024,22:36:11,E,SW,Clear,20,7,Car,False
Hanley Highway/Westway,29/06/2024,04:47:42,NE,W,Clear,20,7,Buss,False
Elm Avenue/Rabbit Road,29/06/2024,05:01:33,S,E,Sunny,30,17,Truck,False
Hanley Highway/Westway,29/06/2024,01:44:56,NW,NW,Overcast,20,18,Car,False
Hanley Highway/Westway,29/06/2024,10:33:05,SW,SE,Heavy Rain,20,19,Motorcycle,False
Elm Avenue/Rabbit Road,29/06/2024,19:46:33,E,E,Sunny,30,27,Car,False
Hanley Highway/Westway,29/06/2024,18:00:20,NE,E,Heavy Rain,20,13,Buss,True
Hanley Highway/Westway,29/06/2024,02:59:32,E,NE,Overcast,20,12,Bicycle,False
Hanley Highway/Westway,29/06/2024,07:28:26,NE,N,Sunny,20,13,Car,False
Hanley Highway/Westway,29/06/2024,07:52:50,NW,NW,Light Rain,20,12,Car,False
Hanley Highway/Westway,29/06/2024,02:50:41,E,E,Clear,20,35,Bicycle,False
Hanley Highway/Westway,29/06/2024,10:53:12,SE,E,Light Rain,20,8,Truck,True
Elm Avenue/Rabbit Road,29/06/2024,21:35:03,N,N,Clear,30,21,Truck,True
Hanley Highway/Westway,29/06/2024,01:46:44,S,NW,Light Rain,20,14,Van,False
Hanley Highway/Westway,29/06/2024,14:13:48,NW,N,Light Rain,20,5,Buss,False
