JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Elm Avenue/Rabbit Road,24/06/2024,14:35:12,W,W,Light Rain,30,33,Bicycle,False
Hanley Highway/Westway,24/06/2024,08:55:50,NE,NE,Clear,20,7,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,01:55:05,N,E,Cloudy,30,21,Truck,False
Hanley Highway/Westway,24/06/2024,03:32:44,SE,SE,Light Rain,20,17,Car,False
Hanley Highway/Westway,24/06/2024,16:37:15,W,W,Clear,20,38,Car,False
Elm Avenue/Rabbit Road,24/06/2024,13:50:30,W,W,Sunny,30,15,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,09:00:23,S,N,Overcast,30,27,Car,False
Hanley Highway/Westway,24/06/2024,07:49:24,S,S,Clear,20,32,Scooter,True
Elm Avenue/Rabbit Road,24/06/2024,12:44:47,S,W,Overcast,30,18,Truck,True
Hanley Highway/Westway,24/06/2024,14:45:33,NW,N,Clear,20,10,Car,False
Hanley Highway/Westway,24/06/2024,12:16:19,S,NW,Overcast,20,19,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,20:41:14,S,S,Heavy Rain,30,20,Bicycle,False
Hanley Highway/Westway,24/06/2024,18:42:39,NE,SW,Light Rain,20,8,Car,False
Elm Avenue/Rabbit Road,24/06/2024,11:37:44,E,W,Light Rain,30,24,Car,True
Elm Avenue/Rabbit Road,24/06/2024,20:57:47,N,N,Overcast,30,22,Car,False
Elm Avenue/Rabbit Road,24/06/2024,00:37:32,N,N,Clear,30,29,Truck,False
Hanley Highway/Westway,24/06/2024,11:08:05,E,SW,Sunny,20,6,Car,False
Hanley Highway/Westway,24/06/2024,10:06:46,SE,E,Overcast,20,30,Motorcycle,True
Hanley Highway/Westway,24/06/2024,06:31:02,NW,W,Light Rain,20,6,Buss,False
Hanley Highway/Westway,24/06/2024,00:34:36,SE,S,Clear,20,12,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,00:07:06,S,E,Clear,30,38,Truck,True
Hanley Highway/Westway,24/06/2024,05:42:05,S,NE,Light Rain,20,6,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,16:22:55,S,E,Light Rain,30,15,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,05:00:45,N,E,Clear,30,30,Car,False
Hanley Highway/Westway,24/06/2024,04:40:19,SW,W,Rain,20,8,Car,False
Hanley Highway/Westway,24/06/2024,12:31:55,SE,W,Clear,20,28,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,02:02:40,N,N,Clear,30,46,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,19:51:08,N,S,Overcast,30,30,Car,False
Hanley Highway/Westway,24/06/2024,10:27:42,N,NW,Clear,20,18,Buss,False
Hanley Highway/Westway,24/06/2024,22:50:39,W,W,Light Rain,20,14,Bicycle,True
Hanley Highway/Westway,24/06/2024,00:27:35,SE,SE,Clear,20,13,Motorcycle,False
Hanley Highway/Westway,24/06/2024,10:14:19,SW,SW,Heavy Rain,20,16,Car,False
Hanley Highway/Westway,24/06/2024,21:50:22,SW,N,Clear,20,11,Truck,False
Hanley Highway/Westway,24/06/2024,09:19:17,E,SW,Rain,20,13,Van,True
Elm Avenue/Rabbit Road,24/06/2024,14:27:03,W,W,Clear,30,21,Car,False
Hanley Highway/Westway,24/06/2024,04:27:21,W,W,Clear,20,10,Truck,False
Hanley Highway/Westway,24/06/2024,11:03:24,W,NW,Overcast,20,9,Car,False
Hanley Highway/Westway,24/06/2024,17:29:50,NE,NE,Overcast,20,10,Car,True
Elm Avenue/Rabbit Road,24/06/2024,01:28:05,S,N,Rain,30,21,Buss,False
Hanley Highway/Westway,24/06/2024,22:06:34,N,SW,Rain,20,19,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,18:35:21,N,S,Light Rain,30,17,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,21:34:55,N,W,Light Rain,30,33,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,05:50:38,S,S,Light Rain,30,28,Van,False
Elm Avenue/Rabbit Road,24/06/2024,04:46:52,E,S,Sunny,30,20,Van,False
Hanley Highway/Westway,24/06/2024,00:17:34,NW,SW,Overcast,20,10,Car,False
Elm Avenue/Rabbit Road,24/06/2024,04:56:33,S,W,Clear,30,27,Car,False
Hanley Highway/Westway,24/06/2024,06:53:42,S,SW,Overcast,20,11,Van,True
Hanley Highway/Westway,24/06/2024,11:53:34,E,NW,Heavy Rain,20,10,Truck,False
Hanley Highway/Westway,24/06/2024,14:05:27,NW,NW,Clear,20,31,Car,False
Elm Avenue/Rabbit Road,24/06/2024,04:12:08,S,S,Heavy Rain,30,22,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,22:34:04,E,E,Sunny,30,44,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,07:04:46,W,S,Sunny,30,30,Car,False
Hanley Highway/Westway,24/06/2024,00:44:54,N,E,Rain,20,6,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,20:24:26,W,W,Clear,30,26,Car,False
Elm Avenue/Rabbit Road,24/06/2024,17:35:35,S,S,Light Rain,30,16,Car,False
Elm Avenue/Rabbit Road,24/06/2024,16:45:07,E,S,Overcast,30,17,Car,False
Hanley Highway/Westway,24/06/2024,03:08:46,W,W,Clear,20,12,Truck,False
Hanley Highway/Westway,24/06/2024,11:03:34,NE,S,Rain,20,5,Car,False
Elm Avenue/Rabbit Road,24/06/2024,00:31:31,W,S,Sunny,30,27,Car,False
Hanley Highway/Westway,24/06/2024,10:25:47,NW,NE,Sunny,20,15,Truck,True
Elm Avenue/Rabbit Road,24/06/2024,09:08:55,W,W,Clear,30,21,Car,False
Hanley Highway/Westway,24/06/2024,23:40:36,SW,SW,Clear,20,10,Buss,False
Hanley Highway/Westway,24/06/2024,03:02:35,NE,S,Overcast,20,17,Buss,False
Hanley Highway/Westway,24/06/2024,22:45:45,NW,NW,Light Rain,20,22,Car,False
Hanley Highway/Westway,24/06/2024,04:46:51,SE,E,Rain,20,6,Car,False
Elm Avenue/Rabbit Road,24/06/2024,17:51:05,S,S,Overcast,30,28,Car,False
Elm Avenue/Rabbit Road,24/06/2024,20:37:54,S,N,Cloudy,30,18,Scooter,False
Hanley Highway/Westway,24/06/2024,23:46:16,NW,NW,Sunny,20,20,Buss,True
Hanley Highway/Westway,24/06/2024,14:06:34,SE,SE,Clear,20,8,Car,False
Hanley Highway/Westway,24/06/2024,02:41:20,E,NE,Overcast,20,27,Van,True
Hanley Highway/Westway,24/06/2024,11:21:19,S,E,Sunny,20,13,Car,False
Hanley Highway/Westway,24/06/2024,10:46:15,E,W,Overcast,20,6,Car,False
Hanley Highway/Westway,24/06/2024,22:01:25,SE,NE,Clear,20,27,Scooter,True
Hanley Highway/Westway,24/06/2024,21:42:08,E,E,Clear,20,22,Bicycle,False
Hanley Highway/Westway,24/06/2024,21:50:13,W,E,Clear,20,12,Car,True
Elm Avenue/Rabbit Road,24/06/2024,17:46:15,E,E,Cloudy,30,25,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,11:38:11,E,E,Light Rain,30,15,Buss,False
Hanley Highway/Westway,24/06/2024,05:29:51,W,W,Overcast,20,13,Car,False
Hanley Highway/Westway,24/06/2024,11:41:08,SE,S,Heavy Rain,20,11,Car,False
Hanley Highway/Westway,24/06/2024,01:46:04,S,S,Overcast,20,15,Bicycle,False
Hanley Highway/Westway,24/06/2024,23:24:59,N,NE,Clear,20,19,Car,False
Elm Avenue/Rabbit Road,24/06/2024,00:56:48,S,S,Light Rain,30,21,Motorcycle,False
Hanley Highway/Westway,24/06/2024,05:00:31,NE,NE,Overcast,20,6,Bicycle,False
Hanley Highway/Westway,24/06/2024,18:47:58,S,S,Overcast,20,5,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,01:47:53,E,W,Overcast,30,30,Car,False
Hanley Highway/Westway,24/06/2024,17:12:19,NW,NW,Light Rain,20,11,Car,True
Elm Avenue/Rabbit Road,24/06/2024,08:53:37,S,N,Rain,30,27,Car,True
Elm Avenue/Rabbit Road,24/06/2024,06:42:37,N,N,Rain,30,22,Car,False
Elm Avenue/Rabbit Road,24/06/2024,22:04:38,N,W,Light Rain,30,22,Car,False
Elm Avenue/Rabbit Road,24/06/2024,17:09:33,W,W,Overcast,30,20,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,10:53:10,W,S,Clear,30,18,Car,False
Hanley Highway/Westway,24/06/2024,18:00:40,N,E,Sunny,20,40,Truck,False
Hanley Highway/Westway,24/06/2024,05:56:59,W,SE,Overcast,20,10,Scooter,False
Hanley Highway/Westway,24/06/2024,11:32:06,NW,E,Clear,20,9,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,13:10:20,N,N,Light Rain,30,16,Car,False
Hanley Highway/Westway,24/06/2024,16:54:42,NE,SW,Clear,20,29,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,20:03:20,N,W,Overcast,30,22,Car,False
Elm Avenue/Rabbit Road,24/06/2024,03:35:38,S,N,Heavy Rain,30,29,Car,False
Hanley Highway/Westway,24/06/2024,17:24:47,SW,SW,Overcast,20,10,Motorcycle,True
Hanley Highway/Westway,24/06/2024,06:52:41,SW,SW,Overcast,20,34,Car,True
Hanley Highway/Westway,24/06/2024,15:11:40,W,W,Sunny,20,30,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,15:06:47,E,E,Cloudy,30,42,Car,False
Elm Avenue/Rabbit Road,24/06/2024,01:04:58,E,E,Rain,30,26,Motorcycle,False
Hanley Highway/Westway,24/06/2024,14:06:02,W,N,Light Rain,20,9,Car,False
Hanley Highway/Westway,24/06/2024,14:08:33,SE,SE,Overcast,20,7,Car,False
Hanley Highway/Westway,24/06/2024,07:31:06,SE,E,Rain,20,9,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,21:24:02,W,W,Overcast,30,22,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,04:21:47,S,E,Cloudy,30,19,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,08:42:36,S,N,Clear,30,26,Scooter,False
Elm Avenue/Rabbit Road,24/06/2024,10:21:47,W,N,Clear,30,28,Motorcycle,False
Hanley Highway/Westway,24/06/2024,06:42:30,W,W,Clear,20,12,Van,False
Elm Avenue/Rabbit Road,24/06/2024,05:24:53,N,N,Clear,30,24,Bicycle,True
Hanley Highway/Westway,24/06/2024,03:09:56,W,W,Clear,20,40,Car,False
Elm Avenue/Rabbit Road,24/06/2024,08:14:10,W,S,Overcast,30,23,Car,False
Hanley Highway/Westway,24/06/2024,17:58:53,NW,NW,Overcast,20,12,Buss,True
Hanley Highway/Westway,24/06/2024,01:14:24,S,W,Overcast,20,15,Motorcycle,False
Hanley Highway/Westway,24/06/2024,08:29:05,S,W,Rain,20,6,Van,False
Elm Avenue/Rabbit Road,24/06/2024,06:49:28,W,W,Clear,30,29,Van,False
Elm Avenue/Rabbit Road,24/06/2024,21:34:30,E,E,Clear,30,28,Scooter,False
Elm Avenue/Rabbit Road,24/06/2024,08:08:46,W,W,Cloudy,30,23,Car,False
Elm Avenue/Rabbit Road,24/06/2024,05:52:12,W,N,Light Rain,30,44,Car,False
Elm Avenue/Rabbit Road,24/06/2024,05:46:07,N,N,Cloudy,30,18,Car,False
Elm Avenue/Rabbit Road,24/06/2024,03:04:56,N,N,Light Rain,30,40,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,19:13:55,S,W,Sunny,30,49,Car,False
Hanley Highway/Westway,24/06/2024,22:36:45,E,E,Rain,20,12,Car,False
Hanley Highway/Westway,24/06/2024,10:19:23,N,N,Overcast,20,18,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,12:10:04,N,E,Clear,30,23,Car,False
Hanley Highway/Westway,24/06/2024,20:27:47,S,W,Light Rain,20,16,Van,True
Hanley Highway/Westway,24/06/2024,01:56:30,NW,SE,Light Rain,20,9,Bicycle,False
Hanley Highway/Westway,24/06/2024,13:00:48,SW,W,Rain,20,40,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,00:30:46,E,E,Clear,30,21,Car,False
Elm Avenue/Rabbit Road,24/06/2024,10:15:33,W,S,Clear,30,26,Van,False
Elm Avenue/Rabbit Road,24/06/2024,23:05:34,W,S,Clear,30,28,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,06:58:29,W,W,Light Rain,30,17,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,02:30:35,E,N,Light Rain,30,28,Car,False
Hanley Highway/Westway,24/06/2024,07:02:29,SE,SE,Rain,20,17,Van,False
Elm Avenue/Rabbit Road,24/06/2024,21:35:07,N,S,Sunny,30,16,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,10:31:08,N,W,Light Rain,30,26,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,18:10:53,N,E,Light Rain,30,27,Car,True
Elm Avenue/Rabbit Road,24/06/2024,10:22:10,N,S,Overcast,30,20,Car,False
Hanley Highway/Westway,24/06/2024,17:26:43,SW,SW,Rain,20,18,Car,True
Hanley Highway/Westway,24/06/2024,10:45:54,S,S,Clear,20,40,Car,False
Elm Avenue/Rabbit Road,24/06/2024,15:08:43,S,S,Overcast,30,15,Car,False
Hanley Highway/Westway,24/06/2024,06:59:22,S,S,Overcast,20,7,Motorcycle,True
Hanley Highway/Westway,24/06/2024,15:50:03,N,N,Overcast,20,6,Van,False
Elm Avenue/Rabbit Road,24/06/2024,05:00:38,S,S,Sunny,30,26,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,11:08:03,N,W,Sunny,30,23,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,22:16:57,E,E,Clear,30,21,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,16:39:03,S,S,Sunny,30,39,Car,True
Elm Avenue/Rabbit Road,24/06/2024,14:24:14,W,W,Sunny,30,47,Car,False
Elm Avenue/Rabbit Road,24/06/2024,19:39:20,S,W,Rain,30,15,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,17:34:27,S,S,Clear,30,33,Truck,False
Hanley Highway/Westway,24/06/2024,00:31:44,NW,NW,Clear,20,16,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,15:09:45,S,E,Overcast,30,20,Car,False
Elm Avenue/Rabbit Road,24/06/2024,02:43:36,S,E,Overcast,30,30,Car,False
Hanley Highway/Westway,24/06/2024,21:22:56,NW,NW,Heavy Rain,20,12,Car,False
Elm Avenue/Rabbit Road,24/06/2024,01:56:22,S,S,Rain,30,24,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,05:43:14,W,W,Clear,30,22,Van,False
Elm Avenue/Rabbit Road,24/06/2024,06:37:28,W,W,Clear,30,19,Buss,False
Hanley Highway/Westway,24/06/2024,18:31:02,SE,E,Cloudy,20,10,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,11:24:09,E,W,Overcast,30,20,Car,False
Elm Avenue/Rabbit Road,24/06/2024,04:42:33,N,W,Clear,30,22,Car,True
Hanley Highway/Westway,24/06/2024,16:15:39,NE,NW,Overcast,20,19,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,20:24:50,S,W,Rain,30,19,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,17:55:22,E,E,Overcast,30,43,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,07:12:18,N,W,Overcast,30,20,Buss,False
Hanley Highway/Westway,24/06/2024,20:46:17,N,E,Clear,20,9,Van,True
Elm Avenue/Rabbit Road,24/06/2024,03:11:22,N,N,Clear,30,28,Car,False
Elm Avenue/Rabbit Road,24/06/2024,19:12:35,W,W,Clear,30,28,Car,True
Hanley Highway/Westway,24/06/2024,12:37:39,SE,SE,Light Rain,20,12,Motorcycle,False
Hanley Highway/Westway,24/06/2024,03:30:08,SW,NW,Overcast,20,13,Car,True
Hanley Highway/Westway,24/06/2024,11:02:58,SW,E,Clear,20,21,Van,False
Hanley Highway/Westway,24/06/2024,11:01:19,NE,NE,Overcast,20,10,Van,True
Elm Avenue/Rabbit Road,24/06/2024,17:09:49,S,E,Clear,30,36,Car,False
Elm Avenue/Rabbit Road,24/06/2024,20:44:29,N,N,Overcast,30,25,Buss,False
Hanley Highway/Westway,24/06/2024,15:09:45,W,W,Sunny,20,12,Car,False
Hanley Highway/Westway,24/06/2024,13:30:30,N,N,Heavy Rain,20,14,Van,False
Hanley Highway/Westway,24/06/2024,20:25:54,SW,SW,Clear,20,18,Car,False
Elm Avenue/Rabbit Road,24/06/2024,08:00:21,N,E,Overcast,30,17,Scooter,False
Hanley Highway/Westway,24/06/2024,07:48:31,SW,SW,Clear,20,17,Truck,False
Hanley Highway/Westway,24/06/2024,15:52:31,W,W,Light Rain,20,13,Car,False
Elm Avenue/Rabbit Road,24/06/2024,21:47:16,S,N,Light Rain,30,31,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,13:49:29,N,E,Rain,30,39,Scooter,True
Hanley Highway/Westway,24/06/2024,10:54:05,N,NE,Clear,20,14,Car,False
Elm Avenue/Rabbit Road,24/06/2024,22:33:31,E,S,Overcast,30,16,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,01:57:05,N,N,Light Rain,30,21,Car,False
Hanley Highway/Westway,24/06/2024,12:45:30,SW,SW,Sunny,20,22,Motorcycle,False
Hanley Highway/Westway,24/06/2024,20:52:21,SW,SW,Overcast,20,15,Car,False
Hanley Highway/Westway,24/06/2024,05:58:50,NE,NE,Rain,20,29,Van,True
Hanley Highway/Westway,24/06/2024,07:15:09,W,S,Overcast,20,14,Car,False
Elm Avenue/Rabbit Road,24/06/2024,04:30:47,E,E,Clear,30,31,Car,False
Elm Avenue/Rabbit Road,24/06/2024,12:08:02,N,E,Overcast,30,36,Van,False
Elm Avenue/Rabbit Road,24/06/2024,15:07:46,W,E,Clear,30,15,Car,False
Elm Avenue/Rabbit Road,24/06/2024,22:50:05,W,W,Overcast,30,27,Car,False
Hanley Highway/Westway,24/06/2024,09:27:29,SW,E,Overcast,20,6,Scooter,False
Elm Avenue/Rabbit Road,24/06/2024,18:04:01,E,E,Clear,30,25,Scooter,True
Elm Avenue/Rabbit Road,24/06/2024,17:12:40,N,N,Sunny,30,28,Car,True
Hanley Highway/Westway,24/06/2024,03:34:10,W,SE,Overcast,20,16,Van,False
Elm Avenue/Rabbit Road,24/06/2024,11:46:19,W,S,Light Rain,30,17,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,07:06:07,E,E,Overcast,30,16,Scooter,False
Elm Avenue/Rabbit Road,24/06/2024,08:33:01,S,N,Light Rain,30,20,Car,False
Hanley Highway/Westway,24/06/2024,22:35:40,NE,NE,Clear,20,6,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,03:06:17,W,E,Clear,30,20,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,09:00:45,S,N,Clear,30,30,Car,False
Elm Avenue/Rabbit Road,24/06/2024,08:01:50,E,N,Overcast,30,23,Buss,False
Hanley Highway/Westway,24/06/2024,11:46:34,SW,NW,Overcast,20,8,Car,False
Elm Avenue/Rabbit Road,24/06/2024,13:39:18,S,W,Overcast,30,24,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,11:17:20,S,S,Cloudy,30,22,Buss,True
Hanley Highway/Westway,24/06/2024,10:40:26,SE,SE,Overcast,20,6,Motorcycle,False
Hanley Highway/Westway,24/06/2024,02:38:07,NE,NE,Overcast,20,14,Bicycle,False
Hanley Highway/Westway,24/06/2024,07:59:48,N,N,Clear,20,7,Motorcycle,True
Hanley Highway/Westway,24/06/2024,13:01:00,N,N,Clear,20,34,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,03:03:39,N,N,Light Rain,30,35,Car,False
Elm Avenue/Rabbit Road,24/06/2024,12:37:09,N,W,Clear,30,30,Car,False
Elm Avenue/Rabbit Road,24/06/2024,07:28:02,S,S,Light Rain,30,24,Car,False
Hanley Highway/Westway,24/06/2024,20:52:37,SE,S,Clear,20,17,Scooter,False
Hanley Highway/Westway,24/06/2024,18:38:52,SW,E,Overcast,20,20,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,11:25:48,E,E,Overcast,30,25,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,02:35:30,N,N,Overcast,30,20,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,02:07:19,S,S,Overcast,30,39,Van,False
Hanley Highway/Westway,24/06/2024,09:22:53,NE,SE,Sunny,20,16,Car,False
Hanley Highway/Westway,24/06/2024,23:44:43,SW,E,Overcast,20,5,Buss,False
Hanley Highway/Westway,24/06/2024,22:26:59,SW,SW,Cloudy,20,6,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,14:16:33,W,S,Clear,30,19,Bicycle,False
Hanley Highway/Westway,24/06/2024,09:41:22,SW,SW,Sunny,20,6,Car,False
Elm Avenue/Rabbit Road,24/06/2024,04:25:13,E,S,Sunny,30,17,Car,False
Hanley Highway/Westway,24/06/2024,18:46:10,SW,SE,Overcast,20,10,Car,True
Elm Avenue/Rabbit Road,24/06/2024,17:45:04,N,E,Rain,30,17,Truck,False
Hanley Highway/Westway,24/06/2024,13:46:57,W,W,Clear,20,5,Van,False
Elm Avenue/Rabbit Road,24/06/2024,11:22:36,W,E,Overcast,30,23,Car,False
Elm Avenue/Rabbit Road,24/06/2024,05:54:30,E,W,Clear,30,21,Car,False
Hanley Highway/Westway,24/06/2024,05:13:51,NW,E,Clear,20,9,Scooter,False
Hanley Highway/Westway,24/06/2024,02:16:01,NW,N,Clear,20,12,Car,False
Hanley Highway/Westway,24/06/2024,12:12:18,W,E,Clear,20,12,Car,True
Elm Avenue/Rabbit Road,24/06/2024,07:57:53,W,W,Cloudy,30,40,Car,False
Elm Avenue/Rabbit Road,24/06/2024,10:42:44,E,S,Sunny,30,37,Scooter,True
Hanley Highway/Westway,24/06/2024,11:40:16,SE,SE,Rain,20,30,Scooter,False
Hanley Highway/Westway,24/06/2024,21:03:08,SE,SE,Rain,20,9,Car,False
Elm Avenue/Rabbit Road,24/06/2024,23:33:46,W,W,Light Rain,30,27,Car,False
Hanley Highway/Westway,24/06/2024,14:13:51,S,SW,Light Rain,20,7,Car,True
Elm Avenue/Rabbit Road,24/06/2024,20:16:13,W,W,Light Rain,30,30,Motorcycle,True
Elm Avenue/Rabbit Road,24/06/2024,14:39:19,S,N,Rain,30,16,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,09:58:47,E,E,Overcast,30,22,Scooter,False
Hanley Highway/Westway,24/06/2024,16:05:36,NW,NW,Light Rain,20,9,Truck,True
Elm Avenue/Rabbit Road,24/06/2024,22:05:24,N,E,Cloudy,30,30,Car,False
Hanley Highway/Westway,24/06/2024,03:47:07,NW,W,Overcast,20,19,Car,False
Elm Avenue/Rabbit Road,24/06/2024,00:42:52,E,E,Light Rain,30,26,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,01:17:37,W,E,Light Rain,30,23,Car,False
Elm Avenue/Rabbit Road,24/06/2024,16:00:14,N,N,Overcast,30,17,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,10:15:48,E,E,Overcast,30,15,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,01:32:03,N,N,Overcast,30,26,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,21:40:27,W,W,Rain,30,24,Motorcycle,False
Hanley Highway/Westway,24/06/2024,08:22:43,NW,NW,Overcast,20,8,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,18:34:41,N,N,Overcast,30,23,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,09:55:12,N,E,Overcast,30,19,Bicycle,True
Hanley Highway/Westway,24/06/2024,16:26:48,W,SW,Rain,20,20,Car,False
Hanley Highway/Westway,24/06/2024,02:02:59,NE,NE,Rain,20,5,Car,False
Hanley Highway/Westway,24/06/2024,08:45:56,NW,SE,Overcast,20,16,Car,False
Elm Avenue/Rabbit Road,24/06/2024,06:21:43,E,E,Clear,30,22,Buss,False
Elm Avenue/Rabbit Road,24/06/2024,04:21:00,E,N,Light Rain,30,36,Car,False
Elm Avenue/Rabbit Road,24/06/2024,08:21:44,N,N,Clear,30,29,Truck,False
Hanley Highway/Westway,24/06/2024,11:45:14,W,N,Heavy Rain,20,35,Van,False
Hanley Highway/Westway,24/06/2024,16:33:37,SW,SE,Overcast,20,35,Motorcycle,False
Hanley Highway/Westway,24/06/2024,06:03:51,E,E,Light Rain,20,7,Car,False
Hanley Highway/Westway,24/06/2024,05:15:46,S,NW,Overcast,20,27,Scooter,True
Elm Avenue/Rabbit Road,24/06/2024,01:07:35,W,W,Clear,30,42,Buss,False
Hanley Highway/Westway,24/06/2024,00:26:22,NW,N,Light Rain,20,20,Car,False
Elm Avenue/Rabbit Road,24/06/2024,00:06:14,E,E,Sunny,30,29,Car,False
Hanley Highway/Westway,24/06/2024,18:57:46,SE,SW,Overcast,20,39,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,15:12:30,S,S,Cloudy,30,20,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,01:52:56,S,S,Overcast,30,25,Car,False
Elm Avenue/Rabbit Road,24/06/2024,09:29:48,N,S,Overcast,30,29,Car,False
Elm Avenue/Rabbit Road,24/06/2024,03:04:46,W,E,Clear,30,28,Scooter,True
Hanley Highway/Westway,24/06/2024,23:36:49,N,N,Clear,20,5,Scooter,True
Elm Avenue/Rabbit Road,24/06/2024,07:42:38,S,S,Overcast,30,38,Buss,False
Hanley Highway/Westway,24/06/2024,02:10:38,SE,NW,Cloudy,20,16,Car,False
Hanley Highway/Westway,24/06/2024,04:58:05,NW,NE,Sunny,20,11,Bicycle,False
Elm Avenue/Rabbit Road,24/06/2024,10:36:19,W,W,Sunny,30,28,Buss,True
Hanley Highway/Westway,24/06/2024,08:26:48,E,NW,Overcast,20,28,Car,False
Elm Avenue/Rabbit Road,24/06/2024,22:47:36,E,E,Sunny,30,28,Car,False
Elm Avenue/Rabbit Road,24/06/2024,09:39:11,S,S,Clear,30,19,Truck,True
Hanley Highway/Westway,24/06/2024,21:07:36,SW,S,Overcast,20,6,Motorcycle,False
Hanley Highway/Westway,24/06/2024,06:24:43,NW,NW,Light Rain,20,15,Motorcycle,False
Hanley Highway/Westway,24/06/2024,23:52:31,SE,SE,Rain,20,18,Truck,True
Elm Avenue/Rabbit Road,24/06/2024,06:27:22,W,W,Light Rain,30,45,Car,True
Elm Avenue/Rabbit Road,24/06/2024,09:07:16,W,W,Clear,30,20,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,20:35:02,N,W,Light Rain,30,25,Van,False
Elm Avenue/Rabbit Road,24/06/2024,13:35:09,E,N,Overcast,30,19,Car,True
Hanley Highway/Westway,24/06/2024,22:39:03,S,SE,Heavy Rain,20,20,Car,False
Elm Avenue/Rabbit Road,24/06/2024,12:00:50,N,N,Light Rain,30,29,Car,True
Hanley Highway/Westway,24/06/2024,07:30:52,NE,NE,Heavy Rain,20,6,Car,True
Elm Avenue/Rabbit Road,24/06/2024,12:09:42,N,S,Overcast,30,20,Buss,True
Elm Avenue/Rabbit Road,24/06/2024,19:23:20,W,W,Clear,30,28,Motorcycle,False
Elm Avenue/Rabbit Road,24/06/2024,17:22:11,E,S,Overcast,30,17,Truck,False
Elm Avenue/Rabbit Road,24/06/2024,10:29:20,E,E,Overcast,30,28,Scooter,False
Elm Avenue/Rabbit Road,24/06/2024,07:15:40,S,S,Clear,30,23,Truck,False
Hanley Highway/Westway,24/06/2024,14:02:53,E,NW,Clear,20,16,Car,False
Elm Avenue/Rabbit Road,24/06/2024,03:02:20,E,E,Cloudy,30,22,Buss,True
