JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
River Road/Bridge Street,05/08/2024,22:32:35,E,N,Clear,50,37,Truck,True
River Road/Bridge Street,05/08/2024,22:33:12,S,S,Clear,50,47,Motorcycle,False
River Road/Bridge Street,05/08/2024,22:37:16,S,W,Clear,50,32,Car,False
Oak Street/Pine Road,05/08/2024,22:39:30,NE,W,Clear,30,15,Motorcycle,False
Oak Street/Pine Road,05/08/2024,22:50:33,NW,W,Clear,30,40,Car,False
Oak Street/Pine Road,05/08/2024,23:01:51,SE,S,Clear,30,26,Motorcycle,False
Oak Street/Pine Road,05/08/2024,23:19:17,NW,NW,Clear,30,30,Bus,False
Oak Street/Pine Road,05/08/2024,23:21:28,SW,NW,Clear,30,39,Bicycle,False
Oak Street/Pine Road,05/08/2024,23:29:17,N,E,Clear,30,27,Van,False
River Road/Bridge Street,05/08/2024,23:31:13,S,W,Clear,50,21,Motorbike,True
Oak Street/Pine Road,05/08/2024,23:36:21,SW,E,Clear,30,22,Bicycle,False
Oak Street/Pine Road,05/08/2024,23:45:48,SE,N,Clear,30,5,Van,False
Oak Street/Pine Road,05/08/2024,23:49:37,S,E,Clear,30,5,Motorcycle,False
River Road/Bridge Street,05/08/2024,23:52:33,W,N,Clear,50,9,Motorcycle,False
Oak Street/Pine Road,05/08/2024,23:52:50,E,N,Clear,30,20,Scooter,False
Oak Street/Pine Road,05/08/2024,23:52:56,NE,SW,Clear,30,18,Buss,False
Oak Street/Pine Road,05/08/2024,23:54:13,S,S,Clear,30,36,Car,True
River Road/Bridge Street,05/08/2024,23:55:15,S,W,Clear,50,64,Truck,False
Oak Street/Pine Road,05/08/2024,23:55:35,SE,SE,Clear,30,5,Bicycle,True
Oak Street/Pine Road,05/08/2024,23:57:51,NW,N,Clear,30,8,Bicycle,False
Oak Street/Pine Road,05/08/2024,23:59:43,NE,SW,Clear,30,32,Van,True
