JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
High Street/Market Road,15/07/2024,19:30:55,SW,E,Heavy Rain,30,19,Motorbike,False
High Street/Market Road,15/07/2024,19:33:30,N,S,Heavy Rain,30,27,Scooter,True
Victoria Street/Albert Road,15/07/2024,19:35:32,N,S,Heavy Rain,40,39,Motorcycle,False
High Street/Market Road,15/07/2024,19:37:04,W,SE,Heavy Rain,30,29,Buss,True
High Street/Market Road,15/07/2024,19:38:02,S,S,Heavy Rain,30,35,Buss,False
High Street/Market Road,15/07/2024,19:38:30,NW,SW,Heavy Rain,30,12,Bus,False
High Street/Market Road,15/07/2024,19:42:19,E,NW,Heavy Rain,30,25,Motorbike,True
Victoria Street/Albert Road,15/07/2024,19:44:02,S,W,Heavy Rain,40,44,Bus,False
Victoria Street/Albert Road,15/07/2024,19:51:56,W,N,Heavy Rain,40,11,Car,False
High Street/Market Road,15/07/2024,19:55:16,E,NE,Heavy Rain,30,20,Bicycle,False
Victoria Street/Albert Road,15/07/2024,19:57:37,W,E,Heavy Rain,40,24,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,20:00:59,N,W,Heavy Rain,40,22,Buss,False
Victoria Street/Albert Road,15/07/2024,20:03:12,E,W,Heavy Rain,40,30,Bicycle,False
Victoria Street/Albert Road,15/07/2024,20:03:57,E,N,Heavy Rain,40,34,Buss,False
Victoria Street/Albert Road,15/07/2024,20:05:01,W,E,Heavy Rain,40,15,Scooter,False
Victoria Street/Albert Road,15/07/2024,20:05:23,E,N,Heavy Rain,40,34,Bicycle,False
Victoria Street/Albert Road,15/07/2024,20:16:56,W,N,Heavy Rain,40,40,Bicycle,True
High Street/Market Road,15/07/2024,20:17:13,E,E,Heavy Rain,30,15,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,20:23:05,W,S,Heavy Rain,40,29,Van,False
Victoria Street/Albert Road,15/07/2024,20:24:14,W,N,Heavy Rain,40,25,Scooter,False
Victoria Street/Albert Road,15/07/2024,20:30:47,S,S,Heavy Rain,40,25,Motorcycle,False
High Street/Market Road,15/07/2024,20:34:19,NW,SW,Heavy Rain,30,39,Truck,False
High Street/Market Road,15/07/2024,20:37:16,NE,SE,Heavy Rain,30,41,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,20:39:57,S,S,Heavy Rain,40,10,Motorbike,False
High Street/Market Road,15/07/2024,20:39:58,W,N,Heavy Rain,30,25,Motorbike,False
Victoria Street/Albert Road,15/07/2024,20:44:22,W,N,Heavy Rain,40,45,Scooter,False
Victoria Street/Albert Road,15/07/2024,20:58:45,S,N,Heavy Rain,40,10,Bus,False
Victoria Street/Albert Road,15/07/2024,21:01:24,N,E,Heavy Rain,40,15,Car,False
High Street/Market Road,15/07/2024,21:01:30,E,W,Heavy Rain,30,13,Motorbike,False
Victoria Street/Albert Road,15/07/2024,21:02:06,E,W,Heavy Rain,40,44,Bicycle,False
High Street/Market Road,15/07/2024,21:04:11,E,S,Heavy Rain,30,29,Car,False
High Street/Market Road,15/07/2024,21:16:09,N,NE,Heavy Rain,30,18,Van,True
High Street/Market Road,15/07/2024,21:16:47,S,W,Heavy Rain,30,15,Motorbike,True
Victoria Street/Albert Road,15/07/2024,21:17:42,E,N,Heavy Rain,40,6,Bicycle,False
High Street/Market Road,15/07/2024,21:19:38,S,NE,Heavy Rain,30,33,Motorbike,False
Victoria Street/Albert Road,15/07/2024,21:19:58,W,E,Heavy Rain,40,10,Car,False
High Street/Market Road,15/07/2024,21:20:35,N,N,Heavy Rain,30,21,Truck,False
Victoria Street/Albert Road,15/07/2024,21:21:50,E,W,Heavy Rain,40,36,Car,True
Victoria Street/Albert Road,15/07/2024,21:22:22,E,S,Heavy Rain,40,37,Bicycle,False
High Street/Market Road,15/07/2024,21:22:55,NW,SW,Heavy Rain,30,34,Van,False
High Street/Market Road,15/07/2024,21:25:48,W,SE,Heavy Rain,30,40,Van,False
High Street/Market Road,15/07/2024,21:28:11,SE,NW,Heavy Rain,30,44,Car,False
High Street/Market Road,15/07/2024,21:29:21,NW,N,Heavy Rain,30,19,Scooter,False
Victoria Street/Albert Road,15/07/2024,21:33:29,S,S,Heavy Rain,40,9,Car,False
High Street/Market Road,15/07/2024,21:38:12,E,NE,Heavy Rain,30,27,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,21:39:55,S,W,Heavy Rain,40,20,Buss,False
High Street/Market Road,15/07/2024,21:41:24,E,N,Heavy Rain,30,5,Buss,False
Victoria Street/Albert Road,15/07/2024,21:42:04,E,N,Heavy Rain,40,26,Van,False
Victoria Street/Albert Road,15/07/2024,21:46:25,W,N,Heavy Rain,40,19,Motorbike,False
Victoria Street/Albert Road,15/07/2024,21:49:49,E,E,Heavy Rain,40,15,Bus,True
Victoria Street/Albert Road,15/07/2024,21:52:38,W,E,Heavy Rain,40,36,Car,True
High Street/Market Road,15/07/2024,21:55:21,S,SE,Heavy Rain,30,20,Scooter,False
High Street/Market Road,15/07/2024,22:00:00,W,SE,Heavy Rain,30,42,Bus,False
Victoria Street/Albert Road,15/07/2024,22:03:52,E,N,Heavy Rain,40,51,Bus,False
High Street/Market Road,15/07/2024,22:17:38,SE,NE,Heavy Rain,30,33,Motorcycle,False
High Street/Market Road,15/07/2024,22:18:44,N,SE,Heavy Rain,30,29,Motorbike,False
High Street/Market Road,15/07/2024,22:21:02,S,S,Heavy Rain,30,8,Buss,False
Victoria Street/Albert Road,15/07/2024,22:29:06,W,E,Heavy Rain,40,48,Scooter,False
Victoria Street/Albert Road,15/07/2024,22:34:50,N,S,Heavy Rain,40,36,Truck,False
High Street/Market Road,15/07/2024,22:35:55,NW,W,Heavy Rain,30,17,Truck,False
Victoria Street/Albert Road,15/07/2024,22:36:03,E,S,Heavy Rain,40,12,Scooter,False
Victoria Street/Albert Road,15/07/2024,22:36:53,W,N,Heavy Rain,40,42,Scooter,False
Victoria Street/Albert Road,15/07/2024,22:37:25,E,W,Heavy Rain,40,30,Motorbike,False
Victoria Street/Albert Road,15/07/2024,22:39:17,N,W,Heavy Rain,40,46,Car,True
Victoria Street/Albert Road,15/07/2024,22:39:34,S,N,Heavy Rain,40,44,Motorcycle,False
High Street/Market Road,15/07/2024,22:46:03,E,S,Heavy Rain,30,31,Scooter,False
Victoria Street/Albert Road,15/07/2024,22:48:42,N,W,Heavy Rain,40,41,Buss,True
Victoria Street/Albert Road,15/07/2024,22:52:06,W,W,Heavy Rain,40,20,Bus,False
Victoria Street/Albert Road,15/07/2024,22:52:17,S,N,Heavy Rain,40,7,Scooter,False
High Street/Market Road,15/07/2024,22:59:31,SW,NE,Heavy Rain,30,5,Motorbike,False
High Street/Market Road,15/07/2024,23:00:14,S,E,Heavy Rain,30,5,Scooter,True
High Street/Market Road,15/07/2024,23:05:23,NW,E,Heavy Rain,30,12,Motorbike,False
Victoria Street/Albert Road,15/07/2024,23:07:11,E,S,Heavy Rain,40,51,Car,False
Victoria Street/Albert Road,15/07/2024,23:09:42,W,E,Heavy Rain,40,16,Bicycle,False
Victoria Street/Albert Road,15/07/2024,23:12:40,E,E,Heavy Rain,40,17,Motorcycle,True
High Street/Market Road,15/07/2024,23:18:28,E,E,Heavy Rain,30,38,Buss,True
High Street/Market Road,15/07/2024,23:21:56,SW,SW,Heavy Rain,30,33,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,23:37:01,W,W,Heavy Rain,40,54,Buss,False
High Street/Market Road,15/07/2024,23:39:04,N,S,Heavy Rain,30,27,Van,True
Victoria Street/Albert Road,15/07/2024,23:49:32,N,W,Heavy Rain,40,38,Motorbike,False
High Street/Market Road,15/07/2024,23:52:21,S,E,Heavy Rain,30,35,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,23:55:15,S,E,Heavy Rain,40,32,Truck,False
High Street/Market Road,15/07/2024,23:57:08,SW,SW,Heavy Rain,30,12,Motorbike,False
